#Selection name: Partially_Includes_Tumor_Cells
#Area (µm^2): 4641531.53
Cell ID,Cluster,Transcripts,Area (µm^2)
eoggmdgg-1,Cluster 2,0,52.60
eoggegce-1,Cluster 2,0,87.03
jjimdiki-1,Cluster 2,0,39.59
eofoliej-1,Cluster 2,0,34.48
eofomngb-1,Cluster 2,0,56.57
eogiconh-1,Cluster 1,0,44.14
eogaabia-1,Cluster 2,0,33.61
jjimbbgg-1,Cluster 2,0,52.89
eohdahcc-1,Cluster 2,0,56.74
eohdhkkb-1,Cluster 2,0,38.52
enfanmad-1,Cluster 1,0,38.38
jjigmiil-1,Cluster 1,0,33.71
jjhdkdpe-1,Cluster 3,0,34.76
jjhgackf-1,Cluster 3,0,63.38
enfbaile-1,Cluster 1,0,35.21
jjhdhijg-1,Cluster 3,0,39.17
jjhhappd-1,Cluster 3,0,45.03
enehkiaf-1,Cluster 1,0,39.17
jjheplmd-1,Cluster 7,0,30.49
enehofic-1,Cluster 1,0,45.05
jjhghpch-1,Cluster 3,0,25.54
jjjiljne-1,Cluster 6,0,58.76
eneggabm-1,Cluster 2,0,43.17
eneepocp-1,Cluster 2,0,24.39
enefpmgp-1,Cluster 2,0,37.64
felbjkie-1,Cluster 1,0,35.05
jihmbama-1,Cluster 6,0,15.74
jihleolo-1,Cluster 6,0,31.49
jjencnap-1,Cluster 6,0,44.75
enfgibkc-1,Cluster 1,0,43.55
enfgpcbg-1,Cluster 1,0,27.41
enffjilo-1,Cluster 1,0,29.96
enfbochh-1,Cluster 1,0,53.18
jjeckkcb-1,Cluster 1,0,37.87
enffpbfj-1,Cluster 1,0,94.63
enfhmoof-1,Cluster 2,0,26.79
jjeeljlp-1,Cluster 1,0,43.03
enfcpgcl-1,Cluster 1,0,41.74
enfdimdc-1,Cluster 2,0,40.38
enfbgjbd-1,Cluster 2,0,65.78
jjigmgbk-1,Cluster 1,0,29.44
enfaccag-1,Cluster 1,0,41.44
jjhicjin-1,Cluster 1,0,64.23
enfagbok-1,Cluster 1,0,47.40
enelpacn-1,Cluster 1,0,40.12
jjhefpmb-1,Cluster 1,0,24.14
jjjmicnc-1,Cluster 3,0,35.73
jjhdnlpb-1,Cluster 3,0,30.08
jjjkleph-1,Cluster 3,0,32.22
eneinehh-1,Cluster 2,0,66.11
enehpkbg-1,Cluster 1,0,44.79
eneiondo-1,Cluster 2,0,55.14
enfhpamc-1,Cluster 2,0,65.08
enfjafcl-1,Cluster 1,0,39.11
jihnhobk-1,Cluster 3,0,35.55
jihmgmbd-1,Cluster 3,0,44.73
jihpafeb-1,Cluster 3,0,23.08
jjecoged-1,Cluster 1,0,37.40
enfjicjf-1,Cluster 1,0,22.78
jjedmhla-1,Cluster 6,0,48.91
jjecgdfc-1,Cluster 1,0,60.69
jjeejojl-1,Cluster 3,0,45.14
enfjknoo-1,Cluster 1,0,56.84
jjeckadp-1,Cluster 1,0,8.25
jjjgepek-1,Cluster 1,0,64.25
jjldgahn-1,Cluster 3,0,50.73
jjjbeoah-1,Cluster 7,0,6.92
jjjbpdom-1,Cluster 6,0,111.80
jjjcfona-1,Cluster 1,0,17.87
jjjbpahn-1,Cluster 6,0,24.47
eohehhpp-1,Cluster 1,0,27.92
enpgcgai-1,Cluster 2,0,43.74
jjiojgmc-1,Cluster 1,0,28.53
epgllajk-1,Cluster 2,0,55.22
epglmaac-1,Cluster 2,0,79.93
epgkgohh-1,Cluster 1,0,52.77
enpfknpl-1,Cluster 1,0,17.34
epigkfbk-1,Cluster 2,0,33.76
jleflclf-1,Cluster 1,0,49.88
epglbnjf-1,Cluster 2,0,61.75
jjilachp-1,Cluster 1,0,23.22
jjjoaehb-1,Cluster 1,0,37.02
jjjnbfam-1,Cluster 1,0,28.33
jjjnpjhd-1,Cluster 1,0,33.93
jjikhhpm-1,Cluster 3,0,33.99
jjiipiec-1,Cluster 3,0,38.35
jjijdjod-1,Cluster 3,0,43.45
jjincfbk-1,Cluster 6,0,48.82
jjijooan-1,Cluster 3,0,33.47
eohggfje-1,Cluster 1,0,41.67
eogaaeel-1,Cluster 1,0,30.03
eohcncep-1,Cluster 1,0,23.56
eohhiehi-1,Cluster 1,0,39.38
enojooda-1,Cluster 1,0,19.45
jjjbnnec-1,Cluster 3,0,17.90
enolhpgi-1,Cluster 1,0,52.79
jjjbifkc-1,Cluster 3,0,34.58
jjkkohio-1,Cluster 3,0,14.12
jjkleenb-1,Cluster 6,0,48.10
jjklfdga-1,Cluster 6,0,19.93
jjionfom-1,Cluster 3,0,38.69
jjkkdeml-1,Cluster 3,0,36.66
jjkjlccj-1,Cluster 3,0,41.37
jjlcajoc-1,Cluster 3,0,25.86
jjiopica-1,Cluster 3,0,24.29
jjkmcpbp-1,Cluster 6,0,34.30
jjkpmach-1,Cluster 1,0,51.37
jjikgmoa-1,Cluster 1,0,14.39
enpdjdgb-1,Cluster 1,0,52.35
enpcepeo-1,Cluster 1,0,70.73
enpehmlm-1,Cluster 2,0,116.54
jjilmbbe-1,Cluster 1,0,68.18
enpegdof-1,Cluster 1,0,51.75
enpeeedg-1,Cluster 1,0,51.83
enopgjjb-1,Cluster 2,0,80.22
enopmfpo-1,Cluster 1,0,54.92
enoofmog-1,Cluster 1,0,37.03
enomdofl-1,Cluster 1,0,42.63
jjineehp-1,Cluster 1,0,167.10
jinblfbn-1,Cluster 6,0,32.83
jindbkob-1,Cluster 1,0,19.45
enfehkhi-1,Cluster 1,0,54.28
enfdlknc-1,Cluster 1,0,36.39
ogpalhai-1,Cluster 1,0,7.38
enfabjjd-1,Cluster 1,0,26.72
jjjnnohc-1,Cluster 3,0,31.31
enejnchj-1,Cluster 1,0,57.21
enejnheh-1,Cluster 1,0,139.73
enpdbkdo-1,Cluster 1,0,40.25
eneljlda-1,Cluster 1,0,51.94
enejkajp-1,Cluster 1,0,56.70
enekimgc-1,Cluster 1,0,52.21
jjjjgbmk-1,Cluster 1,0,35.25
jjjifick-1,Cluster 1,0,30.37
jincifan-1,Cluster 1,0,16.72
jihkjgga-1,Cluster 1,0,22.30
enfjlgko-1,Cluster 2,0,92.36
enfjndgk-1,Cluster 1,0,56.20
jjedgeok-1,Cluster 2,0,61.19
fekmgngl-1,Cluster 2,0,72.83
jinbbjba-1,Cluster 1,0,36.81
jjeelhdc-1,Cluster 1,0,32.52
jinammol-1,Cluster 3,0,73.88
jincenci-1,Cluster 2,0,80.59
jincclbf-1,Cluster 1,0,54.43
enfebpec-1,Cluster 1,0,47.65
enfeahgl-1,Cluster 1,0,76.46
eomihbao-1,Cluster 1,0,42.42
jinfkedg-1,Cluster 6,0,34.51
eomdppbg-1,Cluster 2,0,59.08
jimohcke-1,Cluster 3,0,9.35
enpdmljl-1,Cluster 1,0,71.35
jjjgpmin-1,Cluster 1,0,20.66
eomgdgil-1,Cluster 1,0,39.78
jjjgolfc-1,Cluster 6,0,51.32
jimogald-1,Cluster 3,0,51.93
jjjmkggn-1,Cluster 1,0,14.07
jjjgjnim-1,Cluster 1,0,61.80
eomegbfa-1,Cluster 2,0,85.98
eonanenm-1,Cluster 1,0,59.03
jjjeaopj-1,Cluster 1,0,31.47
fegflgkf-1,Cluster 2,0,88.25
enfjkofm-1,Cluster 1,0,27.31
enfepgak-1,Cluster 1,0,31.66
enffgcbd-1,Cluster 1,0,59.74
jinjcacb-1,Cluster 2,0,25.12
enfejnme-1,Cluster 1,0,34.82
fejhhlkk-1,Cluster 2,0,52.45
jinhmopk-1,Cluster 1,0,36.75
enfkiigl-1,Cluster 1,0,50.93
jininghp-1,Cluster 3,0,60.45
jinhomnc-1,Cluster 3,0,73.96
jinibjai-1,Cluster 1,0,13.60
fafpifda-1,Cluster 1,0,23.05
faflinhg-1,Cluster 2,0,105.44
fanmmlgc-1,Cluster 2,0,90.24
fahppjfl-1,Cluster 2,0,48.92
jlbmceom-1,Cluster 1,0,41.18
faopokjf-1,Cluster 2,0,72.24
ogpggfod-1,Cluster 1,0,28.62
ejokkaao-1,Cluster 2,0,91.96
ejognhjb-1,Cluster 1,0,29.02
ejomaeec-1,Cluster 2,0,87.06
jllefkbf-1,Cluster 6,0,20.20
jllipoij-1,Cluster 6,0,13.34
ejoihnib-1,Cluster 2,0,110.53
jllfdinm-1,Cluster 1,0,21.87
ejopebki-1,Cluster 2,0,110.31
ejonjcbm-1,Cluster 2,0,123.00
ejomoned-1,Cluster 2,0,123.16
ecclhdec-1,Cluster 2,0,95.13
fanppdom-1,Cluster 2,0,68.25
fahmgbak-1,Cluster 2,0,85.57
fapanjmc-1,Cluster 2,0,47.91
faicopjp-1,Cluster 2,0,68.30
faicphak-1,Cluster 2,0,62.91
faopgcfj-1,Cluster 2,0,37.56
jlbmogna-1,Cluster 2,0,51.33
faiahdea-1,Cluster 2,0,78.48
fahoicog-1,Cluster 1,0,73.66
fapahiaf-1,Cluster 2,0,71.71
fapagakd-1,Cluster 2,0,51.63
faophmoe-1,Cluster 2,0,65.42
jlblkopn-1,Cluster 1,0,9.48
ejpbcbgd-1,Cluster 2,0,95.87
jllgnogh-1,Cluster 1,0,62.82
jllgkbki-1,Cluster 2,0,35.09
ejnboocd-1,Cluster 1,0,23.23
ejnfadbk-1,Cluster 2,0,85.00
ejnblinh-1,Cluster 2,0,83.15
ejnapipk-1,Cluster 2,0,166.20
ejpbdanc-1,Cluster 2,0,124.95
ejnpbjlb-1,Cluster 2,0,136.59
ejoacbak-1,Cluster 2,0,75.92
ejpbbkkg-1,Cluster 2,0,103.08
ejnoipgd-1,Cluster 2,0,89.60
ebmjibkk-1,Cluster 1,0,54.27
ejnoknho-1,Cluster 2,0,126.03
jlgmdecm-1,Cluster 1,0,30.22
fanmohej-1,Cluster 1,0,24.21
jlgmbima-1,Cluster 3,0,21.07
fahigngi-1,Cluster 2,0,109.72
fahpneah-1,Cluster 2,0,94.86
fahpjomg-1,Cluster 2,0,32.46
fapgnkmk-1,Cluster 2,0,125.59
fapelgoe-1,Cluster 2,0,61.02
fapfbgac-1,Cluster 2,0,64.69
fapbklcn-1,Cluster 2,0,40.22
fapgollb-1,Cluster 1,0,38.46
fapbjmnm-1,Cluster 2,0,32.50
ejoncjbp-1,Cluster 2,0,174.00
faoaigie-1,Cluster 2,0,88.52
ephaccni-1,Cluster 3,0,105.03
epgopeaa-1,Cluster 2,0,172.90
fagkcmja-1,Cluster 2,0,32.22
ephadcja-1,Cluster 2,0,79.01
epgpjieb-1,Cluster 1,0,59.86
jlfiphbk-1,Cluster 6,0,25.29
fakfnife-1,Cluster 1,0,57.38
jkpjidpa-1,Cluster 1,0,31.49
jlfiaffa-1,Cluster 1,0,17.65
fakihemc-1,Cluster 1,0,56.18
jlfilaml-1,Cluster 1,0,23.45
jlcmhfcp-1,Cluster 1,0,29.91
fanpnoml-1,Cluster 1,0,37.61
fannpljj-1,Cluster 1,0,45.88
jlfcfmbf-1,Cluster 1,0,13.87
fagcnplk-1,Cluster 2,0,79.50
epgkbicp-1,Cluster 2,0,94.25
fagcebpd-1,Cluster 2,0,76.92
jlfcnncb-1,Cluster 2,0,30.93
epgeajei-1,Cluster 1,0,39.19
jldofccb-1,Cluster 3,0,31.11
jlcgkncj-1,Cluster 6,0,60.19
epgdnkji-1,Cluster 1,0,51.43
jldondpj-1,Cluster 3,0,55.12
epgioiel-1,Cluster 2,0,43.05
epgdljbg-1,Cluster 2,0,77.87
jlcggbef-1,Cluster 3,0,52.32
fagjpdjk-1,Cluster 2,0,105.80
fagnhofg-1,Cluster 2,0,54.35
fagkfcni-1,Cluster 2,0,46.39
fagkfpgc-1,Cluster 2,0,74.70
fagjelpn-1,Cluster 2,0,33.98
faghhjhh-1,Cluster 1,0,46.00
faoahpgi-1,Cluster 2,0,68.16
fagfecbn-1,Cluster 1,0,31.57
fanfkpgg-1,Cluster 2,0,105.17
fanfnaod-1,Cluster 2,0,74.58
jlfjjgaa-1,Cluster 3,0,19.82
faoajfng-1,Cluster 2,0,75.04
fanninil-1,Cluster 2,0,97.19
fagglhmp-1,Cluster 1,0,79.46
fageapij-1,Cluster 2,0,33.98
fagdfnjm-1,Cluster 2,0,57.83
fagdjgeh-1,Cluster 2,0,64.72
fafkmijb-1,Cluster 2,0,70.30
fagehkdm-1,Cluster 2,0,52.04
fagdcnnn-1,Cluster 2,0,54.49
fageddgh-1,Cluster 2,0,57.03
fageidpd-1,Cluster 2,0,88.19
fagbmecf-1,Cluster 1,0,34.08
epgefchj-1,Cluster 2,0,46.61
fafkflcn-1,Cluster 2,0,39.01
fafldjjb-1,Cluster 2,0,65.99
faidihae-1,Cluster 1,0,24.24
ejpgngpj-1,Cluster 2,0,98.55
ogpmmcpo-1,Cluster 6,0,9.77
jlgmgkgd-1,Cluster 1,0,41.36
ekacminb-1,Cluster 1,0,46.44
jlkbkpop-1,Cluster 3,0,44.11
ekadniip-1,Cluster 2,0,94.80
ekachboa-1,Cluster 2,0,32.83
jllcaind-1,Cluster 2,0,72.15
ejphajhg-1,Cluster 2,0,57.16
ekadpbee-1,Cluster 1,0,40.67
ekaelocg-1,Cluster 2,0,44.52
ekafcglg-1,Cluster 2,0,125.49
ejneebbm-1,Cluster 2,0,116.48
ejpdngnl-1,Cluster 2,0,36.47
ejncicce-1,Cluster 2,0,149.24
faphfife-1,Cluster 2,0,162.51
jlgkjloa-1,Cluster 3,0,37.51
jlgkgpfp-1,Cluster 6,0,97.25
fahihinh-1,Cluster 1,0,42.33
jlgkgmao-1,Cluster 3,0,34.12
faphlfdb-1,Cluster 2,0,102.86
fahhgceh-1,Cluster 1,0,39.53
fapibchp-1,Cluster 2,0,53.77
faphfoko-1,Cluster 1,0,50.55
fapeghek-1,Cluster 1,0,41.63
fapdahcp-1,Cluster 2,0,38.90
fapdkahd-1,Cluster 2,0,70.25
fapcdkjj-1,Cluster 1,0,44.21
ejpmmago-1,Cluster 2,0,166.51
ejpnbbcn-1,Cluster 2,0,91.00
ejpobide-1,Cluster 2,0,47.58
ejphpbbg-1,Cluster 2,0,50.60
jlkamhmf-1,Cluster 3,0,27.38
jlljinnj-1,Cluster 2,0,40.81
ejphbele-1,Cluster 1,0,131.44
ekafhikf-1,Cluster 2,0,61.92
ekahcbom-1,Cluster 2,0,89.54
ejpedlic-1,Cluster 2,0,70.47
ejpmjfog-1,Cluster 1,0,75.24
ejpnmpmk-1,Cluster 2,0,106.54
ejpnoiof-1,Cluster 2,0,53.65
ebmmemfn-1,Cluster 2,0,72.61
ogpmmilf-1,Cluster 3,0,17.37
fapmcjed-1,Cluster 2,0,72.34
jlgkocbm-1,Cluster 6,0,11.33
faieemlm-1,Cluster 1,0,41.24
fappdneo-1,Cluster 2,0,39.70
fapopfpl-1,Cluster 1,0,55.46
jlglfcni-1,Cluster 1,0,13.49
faplicif-1,Cluster 3,0,55.07
fapincke-1,Cluster 2,0,27.64
faopgcbc-1,Cluster 2,0,19.68
fapmdbpo-1,Cluster 2,0,27.99
fapkenin-1,Cluster 2,0,55.00
fabfepge-1,Cluster 1,0,41.54
fagepcag-1,Cluster 2,0,78.16
fagfmkpl-1,Cluster 2,0,57.23
faggilij-1,Cluster 2,0,56.70
fanidifa-1,Cluster 2,0,64.99
fanifibp-1,Cluster 2,0,94.15
fangfgoo-1,Cluster 2,0,111.99
faoecbco-1,Cluster 1,0,59.86
faockpln-1,Cluster 2,0,44.39
fahhhfha-1,Cluster 2,0,29.37
faocpndo-1,Cluster 1,0,56.63
faoeafgo-1,Cluster 2,0,97.29
faodngie-1,Cluster 2,0,71.05
jlglnnhb-1,Cluster 1,0,15.81
faoedofl-1,Cluster 2,0,72.81
jlfeafff-1,Cluster 6,0,37.37
jlfeabgi-1,Cluster 1,0,27.74
jlffddnl-1,Cluster 1,0,36.18
jlffjclj-1,Cluster 1,0,24.49
jlfdoaeh-1,Cluster 3,0,47.20
jlfbcnbp-1,Cluster 1,0,16.92
jlfjmppm-1,Cluster 1,0,24.81
fagnkhoo-1,Cluster 2,0,73.61
fagnihlc-1,Cluster 1,0,37.53
fagnljek-1,Cluster 2,0,60.65
jlfgnncf-1,Cluster 1,0,23.70
fafkhoob-1,Cluster 2,0,137.63
fagphbfn-1,Cluster 2,0,87.71
fafjlmgp-1,Cluster 2,0,67.72
fafhpmmh-1,Cluster 2,0,45.32
falmbfmc-1,Cluster 2,0,73.64
jlfhkibf-1,Cluster 3,0,32.90
jlfhdjod-1,Cluster 1,0,38.63
jlfklbii-1,Cluster 1,0,18.94
jlfjhphf-1,Cluster 3,0,10.71
jlgjhpbe-1,Cluster 1,0,84.13
faoaljcg-1,Cluster 2,0,73.11
faobmhef-1,Cluster 2,0,28.90
faobadkm-1,Cluster 2,0,60.47
faidldak-1,Cluster 1,0,43.16
jlfiphmp-1,Cluster 1,0,22.37
fangbifi-1,Cluster 1,0,61.99
jlfeogpg-1,Cluster 1,0,46.53
jlfaakcm-1,Cluster 1,0,19.83
jlfencab-1,Cluster 1,0,47.42
fabhcoka-1,Cluster 2,0,70.76
jlepjbem-1,Cluster 1,0,33.11
jlfbeold-1,Cluster 1,0,23.74
faflkacc-1,Cluster 2,0,80.51
fafoappm-1,Cluster 2,0,55.24
fafmabap-1,Cluster 2,0,41.84
fafljjod-1,Cluster 2,0,91.11
jlfbdlge-1,Cluster 1,0,16.10
jlfakeda-1,Cluster 1,0,16.53
jinncbnm-1,Cluster 3,0,76.15
eoncegll-1,Cluster 2,0,163.54
jjjdkbmh-1,Cluster 2,0,29.32
ennnofem-1,Cluster 2,0,102.49
enokeddp-1,Cluster 2,0,22.75
enoaooji-1,Cluster 2,0,49.89
jjkpeaik-1,Cluster 2,0,31.67
enoklamk-1,Cluster 1,0,25.32
ennolglb-1,Cluster 2,0,44.11
ennphaai-1,Cluster 2,0,60.71
ennoipnm-1,Cluster 2,0,34.76
jjlcpmpk-1,Cluster 1,0,19.05
enobdffk-1,Cluster 2,0,63.15
enocehne-1,Cluster 2,0,27.51
epgjkpak-1,Cluster 2,0,22.99
epgikghb-1,Cluster 2,0,62.41
epgjebnd-1,Cluster 1,0,44.98
eneeloki-1,Cluster 1,0,66.87
jjikdooe-1,Cluster 2,0,56.94
enpaifhp-1,Cluster 1,0,41.66
enpadfce-1,Cluster 1,0,41.53
jjjhaade-1,Cluster 1,0,19.07
jjjhknho-1,Cluster 6,0,57.75
eneekfig-1,Cluster 1,0,71.58
enpemjbj-1,Cluster 2,0,20.77
eneebhkb-1,Cluster 2,0,119.85
enpebjok-1,Cluster 1,0,71.58
enpffdke-1,Cluster 2,0,91.83
ennnfobg-1,Cluster 1,0,51.27
enoongbi-1,Cluster 2,0,71.65
ennnmjnp-1,Cluster 2,0,78.13
enoijpod-1,Cluster 1,0,21.83
enofdike-1,Cluster 2,0,77.11
enohnodn-1,Cluster 2,0,62.35
fagbabce-1,Cluster 2,0,66.13
enohjncg-1,Cluster 1,0,35.58
enodhhon-1,Cluster 1,0,58.26
enocoicm-1,Cluster 1,0,30.52
enoijfgn-1,Cluster 1,0,112.26
enoiaigh-1,Cluster 1,0,60.28
fafppkcb-1,Cluster 2,0,47.81
fafpoepc-1,Cluster 2,0,71.60
enocobha-1,Cluster 2,0,60.00
enohhgjg-1,Cluster 2,0,91.21
jjilpick-1,Cluster 1,0,39.13
enpbfmal-1,Cluster 1,0,45.76
enpabgkl-1,Cluster 2,0,217.47
enpbpeoj-1,Cluster 2,0,95.24
jjkcfkok-1,Cluster 6,0,37.62
jjjcodhg-1,Cluster 2,0,69.47
jjjdnifa-1,Cluster 1,0,104.20
jjkcjoln-1,Cluster 6,0,55.19
jjihbmji-1,Cluster 1,0,28.58
jjkccfnd-1,Cluster 3,0,33.46
ennofnkl-1,Cluster 1,0,32.00
enpfblig-1,Cluster 7,0,43.22
enoiokon-1,Cluster 1,0,38.12
fegmhkbg-1,Cluster 1,0,32.42
eologdfa-1,Cluster 1,0,39.92
eomcdjjf-1,Cluster 2,0,86.11
eomcjmam-1,Cluster 1,0,25.60
eomjkkee-1,Cluster 1,0,29.61
eomeejhc-1,Cluster 1,0,61.55
eomiifmo-1,Cluster 1,0,54.44
eomhhhlm-1,Cluster 2,0,61.16
eonbdhfj-1,Cluster 2,0,90.21
eompgpbj-1,Cluster 1,0,83.27
eombaoda-1,Cluster 1,0,23.54
eomgjjfb-1,Cluster 2,0,75.13
eomdpiaf-1,Cluster 2,0,108.11
eomjggoj-1,Cluster 2,0,14.35
eomconio-1,Cluster 2,0,99.96
jiiipojo-1,Cluster 1,0,15.03
fegfmdjf-1,Cluster 1,0,35.79
fegfmeij-1,Cluster 2,0,44.11
eolobhic-1,Cluster 2,0,58.47
fegfkbpd-1,Cluster 2,0,38.64
jiiipcgc-1,Cluster 1,0,26.15
fehajpbg-1,Cluster 2,0,33.92
fehbneli-1,Cluster 2,0,46.08
jifecdgd-1,Cluster 1,0,25.55
feggilom-1,Cluster 2,0,41.76
feghdahl-1,Cluster 2,0,39.88
jinlcpbl-1,Cluster 1,0,20.70
eolpjkjh-1,Cluster 1,0,19.97
jinokjlo-1,Cluster 3,0,38.27
jinkhpim-1,Cluster 6,0,27.63
eompgkjj-1,Cluster 1,0,52.76
eonamkfj-1,Cluster 2,0,102.16
jinekleg-1,Cluster 1,0,28.69
jindbmkf-1,Cluster 3,0,47.85
eondnajd-1,Cluster 2,0,131.35
jimpmkcn-1,Cluster 6,0,12.29
jineipkl-1,Cluster 6,0,34.10
jinfgkci-1,Cluster 1,0,43.53
jingfidd-1,Cluster 1,0,112.61
eompionp-1,Cluster 2,0,91.80
eonabddh-1,Cluster 1,0,44.40
jinoiihk-1,Cluster 6,0,28.03
jinljgdh-1,Cluster 2,0,33.52
jinnajkm-1,Cluster 1,0,19.61
jiikdmcb-1,Cluster 1,0,36.69
fegmpicp-1,Cluster 2,0,55.82
fegmaecb-1,Cluster 1,0,37.68
jifhahhh-1,Cluster 1,0,35.19
jiikgcja-1,Cluster 1,0,56.84
jiffpmci-1,Cluster 1,0,52.78
jiiladeg-1,Cluster 1,0,19.21
eolnkgdj-1,Cluster 2,0,78.62
jinjiajg-1,Cluster 1,0,28.44
eomakfkn-1,Cluster 2,0,103.72
eonplmhn-1,Cluster 1,0,31.51
enbcgafa-1,Cluster 1,0,34.18
jjiieclj-1,Cluster 1,0,16.22
enahenbf-1,Cluster 1,0,50.13
jjiikcka-1,Cluster 3,0,52.32
enbcgjmg-1,Cluster 3,0,23.44
jjlepoaf-1,Cluster 1,0,16.49
enaoccnd-1,Cluster 1,0,95.33
jjlfjkgn-1,Cluster 3,0,27.78
jjlenoki-1,Cluster 3,0,47.96
enakmnlh-1,Cluster 1,0,43.25
jjlepeon-1,Cluster 6,0,35.60
jjlfbhhg-1,Cluster 1,0,13.79
fagbmbni-1,Cluster 1,0,43.68
ogpcfgfj-1,Cluster 3,0,15.45
jjlghgfi-1,Cluster 1,0,15.73
jjlmkjfo-1,Cluster 3,0,79.63
jjlmeiem-1,Cluster 6,0,35.69
eonnkjbn-1,Cluster 1,0,80.69
jjlmfglm-1,Cluster 7,0,46.71
jjlmphgj-1,Cluster 3,0,35.44
jjllghib-1,Cluster 1,0,5.98
enagnhfo-1,Cluster 1,0,38.48
jjkcomod-1,Cluster 3,0,51.02
enagoobh-1,Cluster 2,0,53.22
enaflaie-1,Cluster 1,0,32.59
enadgagl-1,Cluster 2,0,71.46
enadomkd-1,Cluster 1,0,45.43
enacphaj-1,Cluster 3,0,48.01
enaifagg-1,Cluster 1,0,15.35
enbannme-1,Cluster 1,0,76.80
jjkebipl-1,Cluster 2,0,104.06
enbaeebc-1,Cluster 1,0,32.30
enanegle-1,Cluster 1,0,51.60
jjkjcied-1,Cluster 1,0,46.11
enaonmej-1,Cluster 2,0,47.80
enalofpl-1,Cluster 2,0,63.10
jjkjbfpo-1,Cluster 2,0,55.65
enakjffj-1,Cluster 1,0,36.10
fabhjmdm-1,Cluster 1,0,88.89
fabgemkf-1,Cluster 2,0,76.54
enammpek-1,Cluster 1,0,67.09
fabeigfa-1,Cluster 2,0,79.31
jjlnakbc-1,Cluster 1,0,32.12
eonoeanl-1,Cluster 1,0,50.95
enaahabd-1,Cluster 1,0,56.39
enaijcnf-1,Cluster 2,0,58.36
enacaidn-1,Cluster 1,0,43.30
enacoikm-1,Cluster 2,0,68.71
enaeoodp-1,Cluster 1,0,39.82
eoobafnl-1,Cluster 1,0,70.89
jjlpapkd-1,Cluster 1,0,20.50
eonojiaj-1,Cluster 1,0,42.63
enaaijfo-1,Cluster 2,0,74.62
enahafbm-1,Cluster 2,0,44.19
jimpphok-1,Cluster 2,0,55.30
jiogjlbh-1,Cluster 1,0,15.98
jiogglip-1,Cluster 1,0,14.08
eomnmble-1,Cluster 1,0,43.17
eonobeik-1,Cluster 1,0,41.97
jimookah-1,Cluster 3,0,54.02
jjmbdapc-1,Cluster 3,0,44.64
jimpbmhb-1,Cluster 6,0,40.40
eommdkma-1,Cluster 1,0,41.04
jimppfbp-1,Cluster 7,0,22.60
jjmcfahj-1,Cluster 6,0,58.29
eonbfjgm-1,Cluster 1,0,46.43
eomlflaj-1,Cluster 1,0,23.90
eonfhbaf-1,Cluster 1,0,30.38
eonnonga-1,Cluster 1,0,34.30
jiohmjhf-1,Cluster 3,0,35.54
feglngjh-1,Cluster 2,0,50.70
fehecioo-1,Cluster 2,0,68.54
jinpohgd-1,Cluster 3,0,37.90
fehdnkoh-1,Cluster 2,0,67.11
jioadfpk-1,Cluster 3,0,28.03
jiikipne-1,Cluster 6,0,47.90
fehcobpk-1,Cluster 1,0,55.20
fegippbd-1,Cluster 1,0,29.69
jinmofja-1,Cluster 3,0,59.11
jiilncpe-1,Cluster 3,0,54.86
fegkdfmi-1,Cluster 1,0,34.09
ogpbbcij-1,Cluster 3,0,7.29
eomohodp-1,Cluster 2,0,48.31
eomohplh-1,Cluster 2,0,50.45
jimmihjj-1,Cluster 1,0,36.58
eomjpmdl-1,Cluster 1,0,59.41
jinajgkh-1,Cluster 2,0,53.17
jjmbaond-1,Cluster 2,0,99.90
jiojleek-1,Cluster 2,0,43.42
eonepdie-1,Cluster 2,0,81.40
eonghccm-1,Cluster 1,0,25.47
eonghhab-1,Cluster 1,0,27.70
eooanlbl-1,Cluster 1,0,38.06
eononjok-1,Cluster 1,0,59.40
eooakjoi-1,Cluster 2,0,39.89
jjlnlnbo-1,Cluster 1,0,38.05
eolnmado-1,Cluster 2,0,88.99
jinnaegc-1,Cluster 1,0,44.69
fegilohg-1,Cluster 2,0,78.12
eolmfmia-1,Cluster 2,0,68.83
jinnlnbm-1,Cluster 3,0,60.05
feghmpon-1,Cluster 2,0,50.66
jinmfann-1,Cluster 1,0,18.58
eooeehjp-1,Cluster 1,0,48.05
jinhcgfi-1,Cluster 3,0,44.50
jioaicam-1,Cluster 3,0,66.35
jioifhpg-1,Cluster 3,0,49.66
jiohelfh-1,Cluster 1,0,23.18
fedmcpcl-1,Cluster 2,0,49.61
fdaknpfa-1,Cluster 1,0,66.93
jihhmllj-1,Cluster 1,0,18.37
ffpeoeih-1,Cluster 1,0,49.61
fejbpdha-1,Cluster 2,0,72.63
ogpacoeg-1,Cluster 1,0,17.84
fejajmde-1,Cluster 1,0,21.71
fejaemkf-1,Cluster 1,0,38.15
fejbajaa-1,Cluster 1,0,46.43
jiibfndk-1,Cluster 1,0,25.15
feinhknp-1,Cluster 2,0,39.69
feimpgno-1,Cluster 2,0,44.85
feilnhon-1,Cluster 1,0,36.29
felbnkdd-1,Cluster 1,0,39.31
jihnlcad-1,Cluster 1,0,5.61
jihhdcjh-1,Cluster 1,0,25.62
felchnoj-1,Cluster 1,0,32.58
felclfic-1,Cluster 1,0,30.25
felbcggd-1,Cluster 1,0,28.19
ffolknad-1,Cluster 2,0,42.69
ffpchpfl-1,Cluster 1,0,23.62
