#Selection name: Tumor_Enriched_Region
#Area (µm^2): 4970421.02
Cell ID,Cluster,Transcripts,Area (µm^2)
kiaolcbc-1,Cluster 3,0,38.75
kibalnkp-1,Cluster 1,0,14.94
kiankifj-1,Cluster 7,0,24.00
kianaojc-1,Cluster 1,0,15.53
kibdfmfc-1,Cluster 1,0,50.31
ohdjpakp-1,Cluster 1,0,94.67
kibehmhg-1,Cluster 3,0,18.40
kibfeond-1,Cluster 5,0,27.92
kibhegoj-1,Cluster 3,0,25.86
kibccjpf-1,Cluster 7,0,14.08
kibfglcd-1,Cluster 5,0,33.97
kibdbalp-1,Cluster 3,0,57.00
kibbpimh-1,Cluster 3,0,53.21
khmfajpi-1,Cluster 3,0,27.21
khmgkdhm-1,Cluster 3,0,11.41
khmlbajd-1,Cluster 5,0,44.53
khmkjljj-1,Cluster 3,0,27.85
khmldeco-1,Cluster 3,0,49.39
khmnneeo-1,Cluster 4,0,57.67
khmnkfim-1,Cluster 3,0,29.30
khmnfgef-1,Cluster 3,0,64.03
khmkaanl-1,Cluster 7,0,41.26
fmakianf-1,Cluster 4,0,30.64
fmbbhdfi-1,Cluster 4,0,47.03
fmakkahl-1,Cluster 1,0,31.33
khmniann-1,Cluster 1,0,11.22
khmlpkgi-1,Cluster 1,0,46.79
kiahdjge-1,Cluster 3,0,44.23
kiagdpod-1,Cluster 6,0,37.62
kiaekjgb-1,Cluster 3,0,52.68
kibbnbie-1,Cluster 3,0,97.57
fkmmdjie-1,Cluster 4,0,91.82
fmbjecjg-1,Cluster 4,0,68.11
fkmmandd-1,Cluster 4,0,74.51
kiaejnpl-1,Cluster 1,0,19.39
kiaocegk-1,Cluster 7,0,23.48
kibglkeb-1,Cluster 1,0,29.62
kibhjhbi-1,Cluster 3,0,70.54
kiamoclf-1,Cluster 7,0,49.09
kmmojbcn-1,Cluster 1,0,43.08
fjolcahg-1,Cluster 4,0,85.82
kgnmpecm-1,Cluster 1,0,40.31
fkbaiped-1,Cluster 4,0,70.22
kgnfcjgo-1,Cluster 1,0,29.16
kgngjbfg-1,Cluster 3,0,34.14
kckpfgce-1,Cluster 6,0,97.56
kclelnjn-1,Cluster 1,0,78.62
kclcnkak-1,Cluster 6,0,58.03
kbjnhaoj-1,Cluster 6,0,50.11
fkaikndi-1,Cluster 7,0,58.55
kbkbbfbp-1,Cluster 6,0,46.76
fkaiffbb-1,Cluster 4,0,30.69
kgngfpbh-1,Cluster 7,0,31.61
kgngcmgm-1,Cluster 1,0,28.11
kgnegkga-1,Cluster 1,0,15.55
kbjokemb-1,Cluster 1,0,27.44
kcknmfbc-1,Cluster 3,0,17.06
kclcijdk-1,Cluster 1,0,61.33
fkaklmda-1,Cluster 1,0,34.81
fkapgomc-1,Cluster 1,0,54.66
kcmamcka-1,Cluster 7,0,40.71
kcmbmipl-1,Cluster 1,0,30.11
kcmbppel-1,Cluster 3,0,55.65
fkajpbid-1,Cluster 4,0,86.83
fkampebj-1,Cluster 4,0,56.04
fkajeina-1,Cluster 4,0,88.68
fkammfla-1,Cluster 1,0,61.07
fkahjada-1,Cluster 4,0,35.45
fkamefhc-1,Cluster 1,0,43.79
fkamjdal-1,Cluster 1,0,54.76
kckpjlmd-1,Cluster 1,0,52.78
fkahagdn-1,Cluster 4,0,77.06
kcnfeooc-1,Cluster 4,0,70.78
kgnghmhh-1,Cluster 1,0,11.87
kgnknohg-1,Cluster 4,0,39.56
kckjabgm-1,Cluster 4,0,59.55
kgncjgma-1,Cluster 1,0,68.68
kcknocbm-1,Cluster 3,0,59.98
kgnfccgd-1,Cluster 4,0,67.63
kckmojdm-1,Cluster 3,0,52.07
kgnlpgod-1,Cluster 1,0,39.96
kgnfnagd-1,Cluster 4,0,36.22
kgnmaagg-1,Cluster 7,0,28.26
kgnekaln-1,Cluster 4,0,66.25
kcklbigj-1,Cluster 4,0,77.71
fkbabocd-1,Cluster 4,0,45.20
fkbckfbd-1,Cluster 4,0,65.85
kcmcdjbm-1,Cluster 4,0,64.38
fkanmldj-1,Cluster 4,0,125.00
fkafkcbd-1,Cluster 1,0,31.98
fkaepfde-1,Cluster 4,0,111.85
kcmdciln-1,Cluster 3,0,55.61
kcmcmjml-1,Cluster 6,0,67.32
kcmclhkn-1,Cluster 4,0,58.76
fkaghnpl-1,Cluster 4,0,120.15
kckimjkl-1,Cluster 1,0,51.88
kckkhkpp-1,Cluster 4,0,37.02
kckilncm-1,Cluster 3,0,60.86
fjnokihj-1,Cluster 4,0,79.81
fjnngkln-1,Cluster 1,0,36.81
fjnmkidd-1,Cluster 4,0,54.10
kcggjpmb-1,Cluster 4,0,67.03
kcfpblpc-1,Cluster 3,0,40.84
kcfolodd-1,Cluster 3,0,57.87
kcfphiao-1,Cluster 3,0,53.69
kcfnmdfc-1,Cluster 4,0,234.01
kcfnnfeo-1,Cluster 5,0,40.67
kcmagkig-1,Cluster 1,0,38.44
kclndaol-1,Cluster 3,0,39.34
kclnlfma-1,Cluster 1,0,18.66
kclmkfig-1,Cluster 3,0,31.54
fkapfejm-1,Cluster 1,0,26.22
kclllmok-1,Cluster 1,0,4.74
fjnkkgpd-1,Cluster 4,0,88.66
kcghchle-1,Cluster 4,0,150.73
fjnfffam-1,Cluster 4,0,25.47
fjnghjok-1,Cluster 4,0,27.40
fjnlabdl-1,Cluster 4,0,122.00
fjnjmlaa-1,Cluster 4,0,49.48
kcgfijgl-1,Cluster 1,0,41.96
fjnnjcop-1,Cluster 4,0,117.37
fjnobjcp-1,Cluster 4,0,46.22
kcgfajcf-1,Cluster 4,0,74.35
fjnmbhli-1,Cluster 4,0,26.91
fjnnjlma-1,Cluster 4,0,71.18
kcggkceh-1,Cluster 4,0,99.03
kcgocgip-1,Cluster 3,0,58.13
fjlhgloj-1,Cluster 1,0,57.21
kcnhikgc-1,Cluster 1,0,68.55
fjljgnde-1,Cluster 4,0,67.60
kcgolkpb-1,Cluster 7,0,70.38
kcgmmfni-1,Cluster 3,0,103.65
kclpilnh-1,Cluster 4,0,65.03
kcliniil-1,Cluster 4,0,88.69
fkbdbehc-1,Cluster 4,0,81.54
fkapnbej-1,Cluster 4,0,38.52
kclhddpb-1,Cluster 4,0,46.68
fkapbeli-1,Cluster 4,0,92.78
fkbaiikm-1,Cluster 4,0,143.74
kclpjhpk-1,Cluster 1,0,30.34
kcghlfpc-1,Cluster 7,0,42.92
fjneldge-1,Cluster 4,0,92.23
kcgoelog-1,Cluster 3,0,31.72
fjljpcnb-1,Cluster 1,0,27.91
fjllbmjh-1,Cluster 4,0,40.86
kcgipilm-1,Cluster 4,0,101.00
kcgfenfg-1,Cluster 7,0,46.60
fjlnanfm-1,Cluster 4,0,36.08
fjljoima-1,Cluster 4,0,83.94
fjllokod-1,Cluster 1,0,32.49
fjloiijc-1,Cluster 4,0,63.15
fjliabpl-1,Cluster 1,0,47.20
fkacjhjf-1,Cluster 4,0,88.75
kcnemdkn-1,Cluster 4,0,40.54
kcngaeip-1,Cluster 4,0,39.77
fkbfkeik-1,Cluster 4,0,41.45
kgoaeolo-1,Cluster 1,0,53.28
kcnfbddg-1,Cluster 4,0,27.52
fkbgpnok-1,Cluster 4,0,116.92
kgnknfjh-1,Cluster 1,0,43.10
fkbiaief-1,Cluster 4,0,60.04
kgobpdgk-1,Cluster 4,0,33.54
fkbhbaeb-1,Cluster 4,0,182.00
fkbiiipm-1,Cluster 4,0,49.92
kcnelgkp-1,Cluster 1,0,41.12
kcndldil-1,Cluster 6,0,92.59
kbgdpjnh-1,Cluster 7,0,36.83
kbgheado-1,Cluster 4,0,72.50
fkacbpjo-1,Cluster 4,0,94.46
fkbdkkge-1,Cluster 4,0,96.12
fkaceecc-1,Cluster 4,0,66.08
kcnjiofc-1,Cluster 4,0,82.68
fkbbbpkj-1,Cluster 4,0,24.94
fkbblgih-1,Cluster 1,0,30.77
fjppmekm-1,Cluster 4,0,17.06
fkaejhkg-1,Cluster 4,0,36.85
kcnglkdm-1,Cluster 6,0,119.96
fjpnmpol-1,Cluster 4,0,42.00
fjpphalp-1,Cluster 4,0,121.32
fkbgmnmo-1,Cluster 4,0,31.20
fkbfkahh-1,Cluster 4,0,201.13
kcncigje-1,Cluster 6,0,101.48
kcndckdl-1,Cluster 1,0,43.34
kgnjlicc-1,Cluster 3,0,35.10
fkbelbla-1,Cluster 4,0,58.26
kgnilfbf-1,Cluster 1,0,12.95
kgobmjgg-1,Cluster 4,0,54.41
kcndhail-1,Cluster 1,0,65.70
fkbeadhn-1,Cluster 4,0,115.17
kbfcgplp-1,Cluster 1,0,36.10
kgodnaoi-1,Cluster 4,0,27.93
fkbehafk-1,Cluster 1,0,24.55
fkbegjpd-1,Cluster 4,0,107.92
kgocpjim-1,Cluster 1,0,16.27
kbfckhla-1,Cluster 1,0,20.31
fjpmhike-1,Cluster 4,0,49.75
fkachjgg-1,Cluster 4,0,80.68
kcmobeib-1,Cluster 3,0,26.53
fkacfend-1,Cluster 4,0,62.44
kcnbelbd-1,Cluster 1,0,48.34
kcmolahl-1,Cluster 4,0,63.91
kcnbocca-1,Cluster 1,0,31.91
kcmojadc-1,Cluster 1,0,14.16
fjplihle-1,Cluster 4,0,45.09
kcmoelhf-1,Cluster 3,0,31.19
kcnbflem-1,Cluster 4,0,69.20
fjplbpck-1,Cluster 1,0,61.06
fjpnjkdb-1,Cluster 4,0,84.46
kcgomokj-1,Cluster 3,0,111.04
kchalkjm-1,Cluster 4,0,74.56
kcgomgbc-1,Cluster 4,0,61.85
kchadfpl-1,Cluster 6,0,110.81
fjmingmf-1,Cluster 4,0,94.17
fjmjbflh-1,Cluster 1,0,49.88
kgobihok-1,Cluster 6,0,106.23
fjmimidd-1,Cluster 1,0,47.45
kcnkdena-1,Cluster 4,0,48.80
fjmhefpn-1,Cluster 4,0,50.58
fkbceaam-1,Cluster 7,0,93.27
fjpojeda-1,Cluster 4,0,90.05
kcnlboeh-1,Cluster 4,0,78.38
kcnjnkol-1,Cluster 7,0,21.81
fkacfobi-1,Cluster 4,0,61.79
fjoojolp-1,Cluster 1,0,24.78
fjmjbfnh-1,Cluster 4,0,78.83
fjoonlpe-1,Cluster 4,0,67.30
kcghjadh-1,Cluster 1,0,40.55
fjllohdj-1,Cluster 1,0,38.23
fjllkglj-1,Cluster 3,0,73.27
fjljhpoc-1,Cluster 4,0,83.99
fjpbhmep-1,Cluster 1,0,27.14
fjpcelop-1,Cluster 1,0,39.50
fjllahcb-1,Cluster 4,0,62.36
kcgjkoal-1,Cluster 4,0,173.82
kcgkmohn-1,Cluster 3,0,60.24
kcgihlpk-1,Cluster 3,0,56.35
fjmndihe-1,Cluster 1,0,33.04
kcnnmple-1,Cluster 1,0,18.55
kcnogloe-1,Cluster 1,0,53.83
kcnnifib-1,Cluster 1,0,31.54
fjmmgjfn-1,Cluster 4,0,151.48
kcnnmpjn-1,Cluster 1,0,5.90
fjmmdlfn-1,Cluster 4,0,54.43
fjmlcjog-1,Cluster 1,0,45.17
fjmmgpdp-1,Cluster 1,0,56.05
kcfejhhg-1,Cluster 5,0,23.39
kcfelhjm-1,Cluster 4,0,64.03
kcnkaclp-1,Cluster 4,0,60.83
kcglhaci-1,Cluster 3,0,52.81
kcnpbcob-1,Cluster 3,0,64.77
kcoolplj-1,Cluster 4,0,55.24
fjompfhp-1,Cluster 4,0,66.95
fjonaclf-1,Cluster 4,0,84.80
kcooalbh-1,Cluster 4,0,48.99
fjolihmn-1,Cluster 4,0,115.03
kcfcmdfk-1,Cluster 6,0,24.18
fjomiago-1,Cluster 4,0,51.11
kcfeipkm-1,Cluster 3,0,71.39
fjmnfddi-1,Cluster 4,0,30.68
fjmllabo-1,Cluster 3,0,126.83
fjmnjfoh-1,Cluster 4,0,47.98
fjmollnk-1,Cluster 4,0,38.09
fjpgkjni-1,Cluster 4,0,52.82
fnfhcmfn-1,Cluster 1,0,18.13
fnffbnmf-1,Cluster 4,0,33.38
fnfbmooc-1,Cluster 4,0,29.40
fjpidffm-1,Cluster 4,0,102.70
kboeodmg-1,Cluster 1,0,46.15
fjojlcie-1,Cluster 4,0,154.34
fjoceklk-1,Cluster 4,0,103.62
kbogbgpb-1,Cluster 4,0,126.94
kbodbbko-1,Cluster 3,0,35.15
fjokmbko-1,Cluster 4,0,61.30
kboeddhi-1,Cluster 4,0,104.51
fjoapmko-1,Cluster 4,0,104.14
fjoemakm-1,Cluster 1,0,34.72
fjokjfdm-1,Cluster 4,0,40.22
fjodopbi-1,Cluster 4,0,44.56
fjoeaakh-1,Cluster 1,0,37.69
fnfehgmf-1,Cluster 4,0,92.52
fnfdpiao-1,Cluster 4,0,93.93
fnennmgg-1,Cluster 1,0,21.09
jcibcnfd-1,Cluster 1,0,23.11
fnfdppll-1,Cluster 4,0,31.95
kbooccpb-1,Cluster 1,0,49.89
fnemilce-1,Cluster 1,0,25.09
fnfadpgd-1,Cluster 4,0,86.19
fnfaeifb-1,Cluster 1,0,43.72
fnfdmdcn-1,Cluster 4,0,55.00
fnfblfan-1,Cluster 4,0,20.21
kbonmedn-1,Cluster 1,0,24.96
fnfdnejg-1,Cluster 4,0,109.63
fjpepbce-1,Cluster 4,0,53.88
fjpemnin-1,Cluster 4,0,16.56
fjpeiikm-1,Cluster 4,0,163.05
kbodigcb-1,Cluster 4,0,80.14
fjojlapo-1,Cluster 4,0,39.50
fjpgcnjc-1,Cluster 4,0,33.00
fjpeonnp-1,Cluster 4,0,29.94
fjpkkaio-1,Cluster 4,0,50.86
fjocanap-1,Cluster 4,0,120.16
fjoceief-1,Cluster 4,0,42.99
fjnpomim-1,Cluster 4,0,75.96
fjoifgpa-1,Cluster 4,0,97.21
fjojhkji-1,Cluster 1,0,49.06
fjobfocn-1,Cluster 4,0,60.19
fnfhlhba-1,Cluster 4,0,133.24
fnfghpab-1,Cluster 4,0,131.67
fnfgojob-1,Cluster 4,0,120.35
fnffabfn-1,Cluster 4,0,59.07
fnfaacaj-1,Cluster 4,0,60.47
fnffkdlf-1,Cluster 4,0,107.65
fnfgnamm-1,Cluster 4,0,54.96
fnffchhi-1,Cluster 4,0,76.26
fjpecglc-1,Cluster 4,0,94.95
fjpidmjc-1,Cluster 4,0,104.83
fjpdlkbb-1,Cluster 4,0,31.96
fjpgnfdp-1,Cluster 4,0,32.46
fjpjbdjb-1,Cluster 4,0,29.39
jcibinhd-1,Cluster 1,0,35.09
jcijmpeg-1,Cluster 3,0,36.69
jcijmmic-1,Cluster 3,0,27.36
jciinecn-1,Cluster 1,0,29.18
jchlolpo-1,Cluster 3,0,83.35
jchpcgad-1,Cluster 1,0,7.34
fnemffnc-1,Cluster 7,0,63.49
jchmheip-1,Cluster 3,0,39.19
jciedile-1,Cluster 4,0,87.04
fnelfhdc-1,Cluster 4,0,61.49
jcifadim-1,Cluster 1,0,38.03
fnemffno-1,Cluster 4,0,83.45
jciejnnk-1,Cluster 3,0,72.03
fnepinio-1,Cluster 1,0,44.48
jcigaabd-1,Cluster 5,0,39.88
jcikgadp-1,Cluster 7,0,45.35
jchkldmm-1,Cluster 3,0,125.14
jckipbog-1,Cluster 3,0,37.64
jcklnkna-1,Cluster 3,0,59.83
jckffajn-1,Cluster 3,0,16.16
jckhbdki-1,Cluster 3,0,81.58
jckggkpb-1,Cluster 1,0,26.56
jckfeoab-1,Cluster 3,0,29.51
jcijhboa-1,Cluster 7,0,18.86
jckopoog-1,Cluster 3,0,30.70
ogobiihh-1,Cluster 1,0,6.97
jchkmoij-1,Cluster 3,0,35.97
jchnblil-1,Cluster 3,0,10.46
jchmnpno-1,Cluster 1,0,50.31
jchokhdb-1,Cluster 3,0,46.72
jchneoll-1,Cluster 4,0,130.73
jchnnlmh-1,Cluster 4,0,49.25
jchleipo-1,Cluster 4,0,70.74
jcibegmj-1,Cluster 4,0,106.93
fnfhpdal-1,Cluster 4,0,102.81
fnfjgiha-1,Cluster 4,0,107.34
jchjomjk-1,Cluster 3,0,30.08
jcigjabl-1,Cluster 3,0,24.43
jcihofpc-1,Cluster 6,0,37.76
jchkaejg-1,Cluster 3,0,24.24
jchlblob-1,Cluster 7,0,24.08
jchlfamd-1,Cluster 3,0,74.92
jcmnholb-1,Cluster 1,0,22.86
jcklihoo-1,Cluster 3,0,52.96
jckkfddl-1,Cluster 1,0,23.19
jchkkjkh-1,Cluster 3,0,100.47
jcmngaol-1,Cluster 1,0,31.87
jchpdbhd-1,Cluster 1,0,17.79
jckkijnm-1,Cluster 7,0,23.10
jckkijda-1,Cluster 1,0,20.17
fnkbejpo-1,Cluster 1,0,62.56
jckhmdkn-1,Cluster 3,0,38.25
jciakhoc-1,Cluster 1,0,9.78
jciakpjh-1,Cluster 1,0,43.93
kllaachc-1,Cluster 1,0,21.35
fjooilcc-1,Cluster 4,0,36.81
fjndchbh-1,Cluster 4,0,54.53
kbplkjod-1,Cluster 4,0,66.53
fjmphacf-1,Cluster 4,0,71.66
fjnajbpf-1,Cluster 4,0,67.99
fjmpjaik-1,Cluster 3,0,91.43
kbpmpali-1,Cluster 3,0,42.04
fjneafbb-1,Cluster 4,0,57.45
fjookhmg-1,Cluster 4,0,124.44
kbpmjjed-1,Cluster 7,0,49.64
fjofjibg-1,Cluster 4,0,54.71
fjofbbii-1,Cluster 4,0,53.26
fjofcmcb-1,Cluster 4,0,22.93
klhdooam-1,Cluster 3,0,79.97
fjohghnh-1,Cluster 4,0,54.65
fnfmnokg-1,Cluster 4,0,83.97
fnfmaoia-1,Cluster 1,0,64.73
fnfkndne-1,Cluster 4,0,121.46
fnfjpgjk-1,Cluster 4,0,56.09
fnfmaapg-1,Cluster 4,0,95.35
klheboae-1,Cluster 3,0,41.07
fnfmkjmo-1,Cluster 4,0,120.01
fjmpbfao-1,Cluster 1,0,30.21
fnfmgodj-1,Cluster 4,0,167.81
fjmondhb-1,Cluster 4,0,67.73
fjmopncf-1,Cluster 4,0,52.71
fjmpbklg-1,Cluster 4,0,45.96
fjncinle-1,Cluster 4,0,98.86
kbpoihhk-1,Cluster 3,0,96.85
kbpljkbn-1,Cluster 6,0,35.25
kbplleli-1,Cluster 5,0,137.38
fjnccenb-1,Cluster 1,0,33.84
kbpkagfp-1,Cluster 6,0,27.96
fjpdgmae-1,Cluster 4,0,118.25
kbpjigjc-1,Cluster 5,0,50.18
kcaablob-1,Cluster 3,0,36.18
kbpmdeee-1,Cluster 1,0,50.84
kbpololc-1,Cluster 3,0,38.81
fjpdcbfn-1,Cluster 4,0,76.95
fjpdfchn-1,Cluster 4,0,119.19
kbppdlga-1,Cluster 3,0,34.55
kbppaogi-1,Cluster 7,0,55.77
kljnenkl-1,Cluster 1,0,57.58
klknomfc-1,Cluster 3,0,51.02
kljllidi-1,Cluster 1,0,20.29
kljmbhji-1,Cluster 1,0,9.09
klkpmlhc-1,Cluster 1,0,39.19
kljolkgi-1,Cluster 1,0,26.25
kbpljinl-1,Cluster 6,0,35.77
kllaafko-1,Cluster 1,0,91.37
klhgeeap-1,Cluster 3,0,51.38
kbpinnia-1,Cluster 6,0,27.43
kljmldee-1,Cluster 7,0,20.78
klhedbhk-1,Cluster 3,0,80.06
kmmkcomb-1,Cluster 3,0,32.54
kmmmajhm-1,Cluster 3,0,45.69
kmmmmmik-1,Cluster 5,0,30.76
kmmmfejc-1,Cluster 7,0,36.46
jciappnb-1,Cluster 3,0,71.00
kmmmadib-1,Cluster 3,0,35.36
kmmniice-1,Cluster 1,0,16.38
kmmlibgf-1,Cluster 1,0,23.47
klkofkmp-1,Cluster 4,0,168.20
kmmnhkij-1,Cluster 3,0,28.17
kljjfkgk-1,Cluster 3,0,63.89
klkpmpmm-1,Cluster 3,0,19.86
klkpbaoh-1,Cluster 1,0,59.43
fnfjocgj-1,Cluster 4,0,65.67
fnflpklf-1,Cluster 4,0,72.37
kmgagocj-1,Cluster 3,0,45.25
kmfplhme-1,Cluster 6,0,54.65
kmfobmmd-1,Cluster 6,0,26.11
kmfnmeod-1,Cluster 3,0,74.97
jckcbicc-1,Cluster 1,0,44.75
jcklfgdj-1,Cluster 3,0,39.79
kmkkpcmp-1,Cluster 3,0,37.34
kmfohime-1,Cluster 3,0,37.19
kmkljalm-1,Cluster 3,0,104.50
kmkjmnmp-1,Cluster 1,0,11.55
kmklilmo-1,Cluster 3,0,95.94
kmkkfcjk-1,Cluster 4,0,119.97
kmkjnpmo-1,Cluster 3,0,43.87
fnkbmcga-1,Cluster 4,0,59.80
kmmnnkib-1,Cluster 4,0,115.34
kmmgecna-1,Cluster 3,0,66.59
kmmifilb-1,Cluster 3,0,98.62
oheodchj-1,Cluster 3,0,6.55
fnkbgpej-1,Cluster 4,0,58.79
kljgfdld-1,Cluster 6,0,71.10
kmmoehak-1,Cluster 7,0,31.29
kljlagbl-1,Cluster 7,0,32.51
kmmiiffe-1,Cluster 6,0,39.58
kmmkbjgm-1,Cluster 6,0,49.31
kljlbelf-1,Cluster 6,0,109.41
kljjiepn-1,Cluster 1,0,19.29
fnkbhaap-1,Cluster 4,0,60.16
kmgbjaeb-1,Cluster 3,0,84.67
kmgejhkh-1,Cluster 3,0,49.62
kmgcambj-1,Cluster 3,0,39.01
kmgbleao-1,Cluster 7,0,12.52
kmkkjkfi-1,Cluster 3,0,42.91
kmgcgcmf-1,Cluster 3,0,130.12
kmfmmnig-1,Cluster 3,0,52.68
kmkglndj-1,Cluster 3,0,18.86
kmkhanoc-1,Cluster 4,0,59.85
kmkhicic-1,Cluster 1,0,70.93
fnkbnghp-1,Cluster 1,0,52.64
kmkicfag-1,Cluster 4,0,60.02
kcpaamfb-1,Cluster 3,0,45.20
kcphclfe-1,Cluster 1,0,13.60
kgpanoea-1,Cluster 7,0,35.47
kgofhhmf-1,Cluster 3,0,99.80
kgoininm-1,Cluster 1,0,22.70
fkopaihp-1,Cluster 4,0,31.77
fkomcnkp-1,Cluster 4,0,81.28
fkomhgei-1,Cluster 4,0,119.85
fkopceid-1,Cluster 1,0,68.44
fkomaabl-1,Cluster 1,0,74.16
fkonkaan-1,Cluster 1,0,29.58
fkoneloe-1,Cluster 1,0,59.84
fkomokjg-1,Cluster 4,0,99.06
kgockkcf-1,Cluster 3,0,26.38
khnpaodh-1,Cluster 1,0,17.70
khnmmgpp-1,Cluster 7,0,65.99
kcngkjok-1,Cluster 1,0,67.56
kgofhhpn-1,Cluster 3,0,114.27
kcnahbcl-1,Cluster 1,0,27.87
kcmongnk-1,Cluster 1,0,47.61
kcnahmno-1,Cluster 1,0,50.32
kcnahijb-1,Cluster 3,0,69.35
kcmpnkpl-1,Cluster 5,0,30.62
kgpaddfg-1,Cluster 3,0,52.62
kcnbpnaf-1,Cluster 4,0,87.31
kgnkmedj-1,Cluster 3,0,64.08
kgojbbgh-1,Cluster 6,0,67.28
kcncbajm-1,Cluster 6,0,40.96
kcncancl-1,Cluster 7,0,47.15
kgoickep-1,Cluster 6,0,58.98
kgnhfjpd-1,Cluster 3,0,47.52
kgncmipk-1,Cluster 4,0,77.48
khobbddm-1,Cluster 7,0,23.29
fkojdimj-1,Cluster 4,0,65.18
khaikfoa-1,Cluster 1,0,49.78
khobaghn-1,Cluster 3,0,50.52
khocogdh-1,Cluster 3,0,40.55
kgoeknoj-1,Cluster 6,0,47.53
kgoffcid-1,Cluster 6,0,71.50
khoclkjb-1,Cluster 6,0,41.89
kgnckmki-1,Cluster 5,0,29.54
fkolphni-1,Cluster 4,0,31.09
khaialno-1,Cluster 5,0,43.83
khobkjbo-1,Cluster 4,0,52.68
kgoeodpj-1,Cluster 3,0,70.92
kgofopjo-1,Cluster 1,0,17.16
fkgccfdm-1,Cluster 1,0,43.32
kgpagall-1,Cluster 1,0,63.73
fkgeblga-1,Cluster 4,0,36.21
kgooikph-1,Cluster 4,0,69.77
fkoneffg-1,Cluster 4,0,64.08
kgogpmdj-1,Cluster 4,0,67.43
khahoabi-1,Cluster 4,0,75.72
kgpbbkom-1,Cluster 1,0,48.46
kgofampi-1,Cluster 4,0,90.32
kgpanila-1,Cluster 3,0,30.76
kgnbhgih-1,Cluster 4,0,103.93
kgncempp-1,Cluster 5,0,37.88
fkegaocn-1,Cluster 4,0,98.63
fjmfagng-1,Cluster 4,0,75.41
fjmlbpbh-1,Cluster 4,0,37.86
kcnmmmjg-1,Cluster 1,0,22.07
kcoghjel-1,Cluster 1,0,94.38
kgpamele-1,Cluster 3,0,47.42
kcnlkaba-1,Cluster 1,0,57.27
kgolacbe-1,Cluster 4,0,61.83
kcnoffni-1,Cluster 1,0,53.71
kgonnbkg-1,Cluster 3,0,59.80
fkgeemlh-1,Cluster 4,0,111.63
kcnlgbcp-1,Cluster 1,0,35.69
kcmofpbo-1,Cluster 7,0,22.21
kcnmbmhm-1,Cluster 1,0,34.82
kgoolboc-1,Cluster 4,0,111.95
kcophkfb-1,Cluster 3,0,74.33
kcoelfaj-1,Cluster 3,0,68.20
kcofkack-1,Cluster 4,0,58.75
fjmaofaj-1,Cluster 1,0,30.01
fjmdnkcb-1,Cluster 1,0,40.02
klkepnaa-1,Cluster 1,0,68.63
fjmebdab-1,Cluster 4,0,69.46
ohcibalk-1,Cluster 1,0,20.35
kcofemde-1,Cluster 4,0,27.82
fjmfekaa-1,Cluster 4,0,142.70
ohcjckjm-1,Cluster 1,0,55.66
fjmejpgm-1,Cluster 4,0,77.04
kcofmeoi-1,Cluster 1,0,21.66
fkefkgoe-1,Cluster 4,0,31.76
fkegdloj-1,Cluster 4,0,93.10
fkejhobb-1,Cluster 4,0,51.59
fkehcpdi-1,Cluster 4,0,73.27
fkeijbcl-1,Cluster 4,0,58.78
fkegpmgh-1,Cluster 4,0,54.72
fkeiikid-1,Cluster 4,0,128.71
fkeijogf-1,Cluster 4,0,54.16
kgpccbhe-1,Cluster 6,0,78.45
fkggjhic-1,Cluster 4,0,100.44
fkgfjcce-1,Cluster 4,0,63.95
kgoknlid-1,Cluster 4,0,59.66
fkggbkhp-1,Cluster 4,0,60.85
fkgcjfga-1,Cluster 4,0,106.88
klkgcinn-1,Cluster 4,0,76.52
kcoejoog-1,Cluster 3,0,40.54
klkgepjl-1,Cluster 3,0,53.10
kcolghke-1,Cluster 3,0,71.27
kcolmnke-1,Cluster 4,0,83.64
fjlpmkjh-1,Cluster 4,0,99.46
kcokabbb-1,Cluster 1,0,52.96
fjmadhag-1,Cluster 6,0,87.72
fjmailcd-1,Cluster 1,0,38.03
kcoklmca-1,Cluster 1,0,46.27
fjmefeod-1,Cluster 4,0,87.60
kcoioaoe-1,Cluster 1,0,34.07
khbcbpih-1,Cluster 4,0,46.16
khanohkm-1,Cluster 3,0,23.51
fkpdfadg-1,Cluster 4,0,38.69
fkopmola-1,Cluster 4,0,74.53
khajhidg-1,Cluster 6,0,53.97
khakollm-1,Cluster 1,0,28.71
khakpnda-1,Cluster 1,0,30.03
fkpcgfda-1,Cluster 4,0,145.71
khakegfa-1,Cluster 6,0,38.09
fkpanfao-1,Cluster 4,0,77.02
khalaaod-1,Cluster 1,0,27.47
kibadmmn-1,Cluster 4,0,49.71
fkpfghcf-1,Cluster 4,0,21.42
kiapmhaj-1,Cluster 3,0,12.77
khoakdak-1,Cluster 4,0,137.87
kiapepnf-1,Cluster 1,0,17.75
khaocoeg-1,Cluster 3,0,16.41
khakkgel-1,Cluster 3,0,114.15
kgpdhdaj-1,Cluster 7,0,31.19
khapedai-1,Cluster 3,0,34.17
khanpilh-1,Cluster 1,0,35.79
kgnbebni-1,Cluster 7,0,36.56
khbbjdnc-1,Cluster 3,0,47.72
fkpdpbie-1,Cluster 1,0,48.76
kgnbjpjp-1,Cluster 3,0,12.64
kgnbabap-1,Cluster 3,0,17.06
fkpefion-1,Cluster 4,0,71.54
khaojdod-1,Cluster 1,0,59.27
kgnbdhnh-1,Cluster 5,0,23.80
