#Selection name: Tumor_Free_Left
#Area (µm^2): 2387159.80
Cell ID,Cluster,Transcripts,Area (µm^2)
hkafelcm-1,Cluster 6,0,26.44
hkaeodjk-1,Cluster 3,0,22.90
hkadlcag-1,Cluster 3,0,68.62
hdcfakkn-1,Cluster 3,0,34.84
hdbiajlg-1,Cluster 3,0,57.28
hdbjdfng-1,Cluster 5,0,42.41
hdccdpdd-1,Cluster 3,0,19.52
hdcblmlm-1,Cluster 3,0,15.27
hdcaijkg-1,Cluster 3,0,21.86
hdbohdoo-1,Cluster 1,0,38.81
hdbonhfb-1,Cluster 1,0,12.53
hdbnnnkn-1,Cluster 7,0,40.78
hdahbldg-1,Cluster 1,0,27.01
hdaihmie-1,Cluster 3,0,45.35
iaccbghl-1,Cluster 5,0,42.41
iaclhpfb-1,Cluster 5,0,36.93
iacckpoa-1,Cluster 3,0,46.13
iabejaic-1,Cluster 7,0,45.16
hjemgfpi-1,Cluster 5,0,46.46
hjgiabmc-1,Cluster 3,0,59.30
hjeljlgm-1,Cluster 3,0,50.87
hjeljobl-1,Cluster 3,0,33.24
hjfhakai-1,Cluster 1,0,20.98
hjfiegjf-1,Cluster 1,0,47.80
hjfigmlc-1,Cluster 3,0,40.57
hdbfflkd-1,Cluster 6,0,61.37
hjfgoina-1,Cluster 7,0,13.53
hjfgklml-1,Cluster 3,0,34.80
hdbgkiah-1,Cluster 3,0,16.41
hdbfbefh-1,Cluster 3,0,31.24
hdbgbfao-1,Cluster 3,0,50.97
hdcfjfkk-1,Cluster 1,0,11.26
hdcfadll-1,Cluster 3,0,33.05
hdcanjng-1,Cluster 6,0,25.83
hdcdcajm-1,Cluster 1,0,29.83
hdbjhkgn-1,Cluster 6,0,64.19
hdbkcgpk-1,Cluster 3,0,51.97
hdbjnnhl-1,Cluster 6,0,45.40
hdajmlmj-1,Cluster 5,0,41.33
hdajhgne-1,Cluster 5,0,49.83
hdajilho-1,Cluster 5,0,27.13
hdakdkkk-1,Cluster 5,0,47.32
iacahakb-1,Cluster 5,0,46.99
iackgnnc-1,Cluster 3,0,25.13
iablpogf-1,Cluster 5,0,34.63
hjfglkel-1,Cluster 3,0,14.84
hjfepfbh-1,Cluster 3,0,19.52
hjflanel-1,Cluster 3,0,26.22
hjfkfgah-1,Cluster 3,0,18.85
hjggklfi-1,Cluster 3,0,33.24
hjghcbmo-1,Cluster 1,0,32.28
hjfmclah-1,Cluster 3,0,39.64
hjdlcpcg-1,Cluster 3,0,46.66
hjdneefl-1,Cluster 3,0,33.08
hjdngckb-1,Cluster 3,0,15.52
hjdneceb-1,Cluster 3,0,38.37
hdbdmckf-1,Cluster 3,0,32.27
hkbamejb-1,Cluster 3,0,48.07
hjngpcja-1,Cluster 5,0,78.37
heepncpi-1,Cluster 6,0,51.59
heeofcoi-1,Cluster 3,0,71.61
heempiip-1,Cluster 3,0,33.51
heellgnd-1,Cluster 6,0,26.62
heenhamd-1,Cluster 6,0,39.76
hehobcce-1,Cluster 1,0,11.33
iaplpfpg-1,Cluster 5,0,43.46
iapmaeln-1,Cluster 5,0,21.99
heefkefb-1,Cluster 1,0,22.38
heegenjp-1,Cluster 5,0,50.11
heeffdii-1,Cluster 6,0,116.62
ibiapfod-1,Cluster 5,0,74.74
heefgfoh-1,Cluster 1,0,27.79
ibicchba-1,Cluster 5,0,39.15
ibhmglhb-1,Cluster 3,0,36.89
ibinejmg-1,Cluster 3,0,53.14
ibimmhap-1,Cluster 3,0,34.14
ibigngdm-1,Cluster 7,0,38.95
ibhlnmpa-1,Cluster 1,0,34.10
ibilpigc-1,Cluster 3,0,37.79
iaanlaaa-1,Cluster 1,0,17.61
iaaoifkd-1,Cluster 1,0,32.96
ibiedbbo-1,Cluster 1,0,50.03
hkacchjo-1,Cluster 1,0,21.24
hkadacpn-1,Cluster 3,0,22.74
heepjpai-1,Cluster 7,0,45.55
heepmcoi-1,Cluster 1,0,23.07
hkadclcd-1,Cluster 1,0,27.75
hefcniab-1,Cluster 3,0,54.40
hefbjffp-1,Cluster 6,0,36.25
hefdalmh-1,Cluster 3,0,60.54
hefbckem-1,Cluster 3,0,71.83
ibianiep-1,Cluster 5,0,76.92
iapmiggi-1,Cluster 5,0,31.05
ogckipna-1,Cluster 3,0,163.21
iapipnfd-1,Cluster 3,0,38.05
hefaaoch-1,Cluster 1,0,16.58
hefamkil-1,Cluster 3,0,19.24
heeejdpd-1,Cluster 5,0,36.85
hkaifcdn-1,Cluster 1,0,38.86
iaaoliah-1,Cluster 3,0,23.58
iaalnonf-1,Cluster 3,0,41.88
hkaigllp-1,Cluster 1,0,26.86
hkbajkdl-1,Cluster 1,0,24.91
hkbebgch-1,Cluster 1,0,22.58
iaaljmhc-1,Cluster 3,0,27.33
ibhljhpk-1,Cluster 3,0,166.69
hkafiheo-1,Cluster 1,0,55.00
hkafidco-1,Cluster 1,0,13.67
ibidihok-1,Cluster 1,0,18.06
ibifjjbn-1,Cluster 1,0,27.30
ogfjdakn-1,Cluster 1,0,33.35
iacolgpb-1,Cluster 1,0,22.35
hdapehhd-1,Cluster 3,0,17.63
hdapaolh-1,Cluster 3,0,25.55
hdaghdkd-1,Cluster 5,0,34.11
iabpdfmm-1,Cluster 3,0,29.49
iablllcl-1,Cluster 3,0,53.94
iacmnfmi-1,Cluster 1,0,9.22
iacnafle-1,Cluster 1,0,51.26
iacmaimg-1,Cluster 1,0,14.03
hppdlfii-1,Cluster 1,0,24.88
iaakojoc-1,Cluster 1,0,28.08
hpoonjbm-1,Cluster 1,0,31.74
hppbmmjp-1,Cluster 1,0,25.15
hkbbecia-1,Cluster 3,0,21.56
hppednjb-1,Cluster 1,0,70.91
hjggmkhk-1,Cluster 3,0,35.09
hjfmihbm-1,Cluster 7,0,42.06
hjgfcbpe-1,Cluster 5,0,46.42
hjfbamjb-1,Cluster 3,0,43.19
hjfdfcnn-1,Cluster 3,0,17.52
hjfmopek-1,Cluster 3,0,29.45
ogfigndf-1,Cluster 1,0,18.85
hjdmaoeb-1,Cluster 3,0,44.28
hdapfkfe-1,Cluster 6,0,51.51
hdceiopl-1,Cluster 6,0,51.64
hdcglhih-1,Cluster 3,0,57.89
hdcgccgm-1,Cluster 3,0,26.54
hdchpfff-1,Cluster 3,0,53.74
hdceoeba-1,Cluster 6,0,39.34
hdbbfona-1,Cluster 6,0,56.75
hdaopiol-1,Cluster 3,0,45.33
iacnbaca-1,Cluster 1,0,18.95
hppfdebg-1,Cluster 1,0,30.96
hpopnnfl-1,Cluster 1,0,23.10
iacojjjc-1,Cluster 1,0,36.56
hppgdlhd-1,Cluster 1,0,22.64
hppakenj-1,Cluster 1,0,64.46
hpoplije-1,Cluster 1,0,46.82
hkbbncio-1,Cluster 7,0,13.93
hkbecdab-1,Cluster 3,0,42.18
hkbbadkm-1,Cluster 6,0,33.98
hkbaming-1,Cluster 6,0,49.23
hjgdafec-1,Cluster 3,0,20.65
hjgdoglh-1,Cluster 3,0,11.38
hjfddhdm-1,Cluster 3,0,17.81
hjfkibjg-1,Cluster 5,0,60.14
hjgcojih-1,Cluster 3,0,16.10
hjgcpbgk-1,Cluster 3,0,24.50
hjfdffie-1,Cluster 5,0,42.92
hjdoeled-1,Cluster 3,0,40.34
hjdoaahp-1,Cluster 3,0,17.67
hjdokgid-1,Cluster 3,0,25.59
hdcfmnno-1,Cluster 5,0,26.56
hdcecmpj-1,Cluster 3,0,35.33
hjjkkkde-1,Cluster 1,0,64.14
hjefplbm-1,Cluster 1,0,31.11
hjkadfbb-1,Cluster 3,0,39.72
hjkanapk-1,Cluster 3,0,26.15
hjegelma-1,Cluster 3,0,28.57
hjjpidda-1,Cluster 1,0,26.59
hjegeoaf-1,Cluster 3,0,60.16
hjkbigno-1,Cluster 5,0,92.83
hjfclfeb-1,Cluster 1,0,53.64
hjfbcghb-1,Cluster 3,0,27.05
hjjohbod-1,Cluster 5,0,29.21
hjfabojo-1,Cluster 3,0,16.21
hjfbmehd-1,Cluster 3,0,20.67
hjenecec-1,Cluster 5,0,35.53
hjenngpl-1,Cluster 5,0,125.83
hjgojnlo-1,Cluster 3,0,34.21
hkbahmig-1,Cluster 1,0,17.63
hcllfcpk-1,Cluster 1,0,43.43
hkajdjle-1,Cluster 1,0,9.66
hkafhinb-1,Cluster 1,0,59.56
hefbeafn-1,Cluster 7,0,25.13
hefbadbl-1,Cluster 3,0,35.26
iapnpjlp-1,Cluster 5,0,22.94
heedjlhp-1,Cluster 5,0,63.09
iapkhoab-1,Cluster 1,0,96.97
heeeichc-1,Cluster 5,0,35.75
hpbebjkn-1,Cluster 5,0,83.43
heejkmkp-1,Cluster 3,0,31.36
hpblldaa-1,Cluster 5,0,104.02
hpblcjna-1,Cluster 3,0,29.56
hpbfkcgg-1,Cluster 5,0,41.74
iapnplem-1,Cluster 5,0,66.93
hpbeanpf-1,Cluster 5,0,145.72
hppganjn-1,Cluster 1,0,24.94
hpooambp-1,Cluster 1,0,13.86
hppgldpi-1,Cluster 1,0,51.31
hppihbbb-1,Cluster 1,0,45.64
hkbdblbd-1,Cluster 3,0,53.46
hkbcoogd-1,Cluster 1,0,86.83
hkandhan-1,Cluster 1,0,76.73
hkaijmkf-1,Cluster 7,0,24.06
hkbdijfm-1,Cluster 6,0,45.60
hkanklhj-1,Cluster 1,0,20.99
hkafpahk-1,Cluster 3,0,52.02
hkaffejd-1,Cluster 1,0,102.00
hkafldce-1,Cluster 1,0,50.78
hefdmkfc-1,Cluster 1,0,71.33
hefembjo-1,Cluster 3,0,17.71
hefelbec-1,Cluster 3,0,23.25
heekdmni-1,Cluster 1,0,67.16
heejpgeg-1,Cluster 1,0,51.47
heedapne-1,Cluster 3,0,44.44
hjnhmpha-1,Cluster 5,0,112.84
iapmimab-1,Cluster 5,0,35.82
heedgcjc-1,Cluster 7,0,52.21
hjngdbob-1,Cluster 5,0,75.22
hpblkfbb-1,Cluster 5,0,95.57
hpbkjdpd-1,Cluster 5,0,57.21
hpbnpgfc-1,Cluster 5,0,116.79
hclleoco-1,Cluster 3,0,21.98
hppafkkc-1,Cluster 6,0,48.19
hkbblphc-1,Cluster 1,0,38.79
hkbabplc-1,Cluster 3,0,22.99
hkancdog-1,Cluster 1,0,45.20
hkapkomc-1,Cluster 1,0,69.73
hkamdcao-1,Cluster 3,0,42.88
hkaipinb-1,Cluster 1,0,68.44
hkaohino-1,Cluster 1,0,45.25
hkaomjjf-1,Cluster 1,0,17.25
hkbfacng-1,Cluster 1,0,31.03
hkajbefg-1,Cluster 3,0,44.06
hefbbiba-1,Cluster 1,0,15.94
iackfdjg-1,Cluster 1,0,30.75
hdagkbjo-1,Cluster 1,0,16.62
hcmgkhdf-1,Cluster 3,0,46.43
hdagdaad-1,Cluster 3,0,26.41
iabpicdb-1,Cluster 3,0,43.11
iabnflme-1,Cluster 3,0,77.09
iabolcfg-1,Cluster 3,0,24.77
iacbabfo-1,Cluster 3,0,84.74
iacajkgm-1,Cluster 6,0,35.64
iabnelon-1,Cluster 6,0,32.20
iacjckcl-1,Cluster 1,0,56.40
iacjmobl-1,Cluster 1,0,49.47
hppefled-1,Cluster 1,0,28.01
hcllcfhm-1,Cluster 1,0,17.07
hppgamgb-1,Cluster 1,0,29.34
hjcjgfjm-1,Cluster 5,0,54.91
hjfebpgh-1,Cluster 5,0,42.82
hcmnjjmk-1,Cluster 1,0,41.53
hjfdieno-1,Cluster 1,0,28.36
hjeaebll-1,Cluster 3,0,30.75
hdbajgph-1,Cluster 3,0,31.86
hcnhhnie-1,Cluster 3,0,45.24
hcniehii-1,Cluster 3,0,18.68
hcnfiacl-1,Cluster 6,0,27.91
hcnghelc-1,Cluster 1,0,43.74
hcnamimg-1,Cluster 6,0,54.41
hdafijmk-1,Cluster 3,0,30.61
hcnflaog-1,Cluster 6,0,50.26
hcmekkjp-1,Cluster 3,0,15.76
iacajbah-1,Cluster 3,0,32.39
iacinedi-1,Cluster 1,0,46.15
iabjmjag-1,Cluster 6,0,22.24
hclnakla-1,Cluster 3,0,32.98
iabiockp-1,Cluster 6,0,18.77
hcmgkjef-1,Cluster 6,0,117.93
iabknboc-1,Cluster 3,0,26.22
hclndhpe-1,Cluster 3,0,29.30
iacjfpjk-1,Cluster 3,0,39.86
hclkffea-1,Cluster 5,0,77.73
affnlbin-1,Cluster 6,0,68.28
hclncjbn-1,Cluster 6,0,28.59
iabhhlae-1,Cluster 3,0,65.33
hjcndkio-1,Cluster 3,0,47.32
hjcnngdg-1,Cluster 5,0,47.71
hjfddmne-1,Cluster 1,0,42.94
hjcjmccl-1,Cluster 5,0,58.23
hjcnebcp-1,Cluster 3,0,42.66
hcmpdiog-1,Cluster 1,0,51.01
hcnaabpp-1,Cluster 7,0,26.98
hdbcidmp-1,Cluster 3,0,28.15
hcncella-1,Cluster 6,0,19.24
hcncjldo-1,Cluster 3,0,42.07
affmnlmp-1,Cluster 7,0,41.54
hcncoifg-1,Cluster 1,0,47.57
hkaoclhb-1,Cluster 3,0,14.57
hedncheb-1,Cluster 6,0,52.31
hedoifel-1,Cluster 3,0,45.42
hpbgijfg-1,Cluster 5,0,159.05
hpbfkllk-1,Cluster 5,0,215.73
hpbndkpc-1,Cluster 5,0,72.10
heedfijk-1,Cluster 5,0,85.71
hjmniann-1,Cluster 5,0,54.20
heeiikol-1,Cluster 7,0,126.04
hjnclapa-1,Cluster 1,0,48.58
hjndaeeg-1,Cluster 1,0,23.52
hedogina-1,Cluster 3,0,32.63
hpbghboa-1,Cluster 5,0,96.87
hpbfnjef-1,Cluster 1,0,110.75
hpdclbae-1,Cluster 1,0,42.49
hkbijmpp-1,Cluster 7,0,26.74
hkbioeme-1,Cluster 1,0,13.92
hkbjjeid-1,Cluster 1,0,21.35
hkbjmcfb-1,Cluster 5,0,21.23
hefdaohk-1,Unassigned,0,20.25
hkbiiang-1,Cluster 1,0,24.67
hedpjhbo-1,Cluster 1,0,29.71
ogfjnfkm-1,Unassigned,0,109.86
hedpinnk-1,Cluster 1,0,11.61
hedpbcnh-1,Cluster 3,0,43.60
hkbgjofj-1,Cluster 3,0,34.22
heecafim-1,Cluster 3,0,29.48
hedpaacp-1,Cluster 3,0,32.61
hjncjboj-1,Cluster 7,0,34.89
hjmocmpo-1,Cluster 1,0,54.15
hjmncink-1,Cluster 3,0,86.95
hjmpbjno-1,Cluster 6,0,74.79
hjmphplk-1,Cluster 6,0,77.15
hjmlmkol-1,Cluster 5,0,67.55
hjnjpgje-1,Cluster 5,0,87.65
hjmlnkap-1,Cluster 7,0,33.95
hpaalhld-1,Cluster 3,0,88.57
hpaagopd-1,Cluster 1,0,97.91
affmnghh-1,Cluster 1,0,32.57
affmnjke-1,Cluster 1,0,115.81
hpbjafcj-1,Cluster 1,0,107.82
hednmgla-1,Cluster 3,0,17.98
hkbidkpd-1,Cluster 5,0,37.87
hkbhpjag-1,Cluster 1,0,22.82
hkbkaogd-1,Cluster 5,0,34.27
hkbgpoji-1,Cluster 1,0,37.10
heecpoll-1,Cluster 5,0,22.17
heeapfgj-1,Cluster 5,0,82.06
hkbkflbc-1,Cluster 5,0,45.82
hkbkfldb-1,Cluster 5,0,18.42
hkbkimpf-1,Cluster 5,0,25.22
hednblph-1,Cluster 6,0,40.71
hedmkjoa-1,Cluster 3,0,45.49
hdbaiafi-1,Cluster 5,0,27.17
hcmfoggg-1,Cluster 3,0,33.81
hcmkjbia-1,Cluster 3,0,43.84
hcmkellh-1,Cluster 7,0,25.91
hclpajak-1,Cluster 3,0,30.74
hclpnemm-1,Cluster 5,0,35.71
hclkkipb-1,Cluster 1,0,20.73
hclpihic-1,Cluster 3,0,21.75
hclkacga-1,Cluster 1,0,21.59
hcmifbko-1,Cluster 3,0,64.86
hclnoepa-1,Cluster 3,0,28.92
hcmimoje-1,Cluster 1,0,19.11
hcmhihhf-1,Cluster 1,0,23.24
hcmajkbj-1,Cluster 3,0,43.32
hcmjbhij-1,Cluster 7,0,40.44
hjcoadcj-1,Cluster 5,0,40.76
hjcjmpfc-1,Cluster 3,0,66.94
hjcmfmkn-1,Cluster 1,0,35.83
hjecgbfc-1,Cluster 5,0,63.69
hjebcejh-1,Cluster 3,0,84.82
hjcoegad-1,Cluster 1,0,42.57
hjckpjhh-1,Cluster 7,0,18.81
hjeacdnd-1,Cluster 5,0,44.71
ogbmjpod-1,Cluster 3,0,116.89
hjcmbhmg-1,Cluster 1,0,13.80
hjckchhc-1,Cluster 3,0,28.86
hdbcnbgo-1,Cluster 3,0,24.21
hcmegccd-1,Cluster 1,0,24.03
hdalbmpc-1,Cluster 3,0,72.65
hdandmgj-1,Cluster 3,0,18.04
hdaoaafd-1,Cluster 3,0,29.67
hdanmpbd-1,Cluster 3,0,24.77
hclkpoig-1,Cluster 1,0,27.62
hcmampea-1,Cluster 7,0,18.63
hilogojf-1,Cluster 5,0,40.48
hclohpmk-1,Cluster 3,0,30.39
hcmjnkmo-1,Cluster 5,0,47.98
hcmdlhpd-1,Cluster 5,0,43.70
hcmbifdn-1,Cluster 3,0,33.88
hcmbmnno-1,Cluster 1,0,17.36
hcmclgac-1,Cluster 5,0,32.27
hcmbneoo-1,Cluster 1,0,29.69
hjhbeaak-1,Cluster 5,0,82.75
hjgmfjhp-1,Cluster 3,0,52.03
hjdbaocb-1,Cluster 3,0,4.76
hjcnccgc-1,Cluster 5,0,65.91
hjebkapg-1,Cluster 7,0,27.13
hjgondej-1,Cluster 7,0,62.95
hjdbblig-1,Cluster 3,0,38.84
hcmpfkpf-1,Cluster 5,0,63.79
hcnkdpeg-1,Cluster 5,0,45.82
hcnindkn-1,Cluster 5,0,49.95
hcnioefe-1,Cluster 5,0,38.57
hcnkafbi-1,Cluster 7,0,25.73
hjfomfod-1,Cluster 3,0,20.78
hjeoapjb-1,Cluster 5,0,35.62
hjfnghbj-1,Cluster 3,0,35.83
hjgeaimh-1,Cluster 5,0,88.29
hjenbaib-1,Cluster 7,0,35.64
hjfohepi-1,Cluster 5,0,97.39
hjfmpakp-1,Cluster 3,0,51.87
hjemmakg-1,Cluster 5,0,93.82
hjemnbgm-1,Cluster 7,0,52.07
hjgefcea-1,Cluster 5,0,29.25
hjgjhjck-1,Cluster 5,0,81.35
hjgkemel-1,Cluster 3,0,40.66
hjgjhodj-1,Cluster 1,0,19.85
hjggdmob-1,Cluster 5,0,61.48
hjgechoa-1,Cluster 3,0,25.55
hjgeohhm-1,Cluster 5,0,66.49
hffdhjbc-1,Cluster 3,0,51.31
hjgmipjl-1,Cluster 5,0,98.21
hjglmadg-1,Cluster 5,0,74.34
hjglipbn-1,Cluster 3,0,55.35
hjjalbbn-1,Cluster 5,0,68.76
hjjapaho-1,Cluster 5,0,37.61
hgffgioa-1,Cluster 3,0,24.16
hffbmhek-1,Cluster 3,0,23.39
hffccnmd-1,Cluster 5,0,206.85
hffflpij-1,Cluster 1,0,39.88
hffbdhbn-1,Cluster 1,0,50.89
hffbkfia-1,Cluster 5,0,133.00
hffbgjmp-1,Cluster 3,0,69.69
hfddklgo-1,Cluster 5,0,56.46
hfddpnof-1,Cluster 5,0,71.64
hjhafdcp-1,Cluster 5,0,52.40
hfdpockl-1,Cluster 5,0,94.63
hfdnjmja-1,Cluster 3,0,20.52
hfdmkcpj-1,Cluster 5,0,68.67
hfdpbbag-1,Cluster 5,0,46.88
hhpgdgbh-1,Cluster 5,0,138.62
hkbhkdck-1,Cluster 5,0,49.73
hpbcngjp-1,Cluster 1,0,91.45
hpaajcci-1,Cluster 5,0,120.10
hpaggdgc-1,Cluster 5,0,141.93
hpabmnnl-1,Cluster 5,0,61.15
hpbipdgl-1,Cluster 1,0,35.02
hpabilco-1,Cluster 5,0,86.13
hpbcjbal-1,Cluster 7,0,44.36
hpbdgemd-1,Cluster 5,0,67.34
hpbifcbf-1,Cluster 1,0,101.73
hpbianlc-1,Cluster 3,0,25.72
hpbkhfij-1,Cluster 3,0,38.76
hpbdhlnd-1,Cluster 7,0,20.45
hjneiigi-1,Cluster 1,0,47.72
hkbfkbhi-1,Cluster 5,0,68.79
hjnajpmo-1,Cluster 5,0,47.87
hjnnpicl-1,Cluster 5,0,34.93
hkbkldnm-1,Cluster 5,0,44.08
hjndncdc-1,Cluster 6,0,24.22
hjmkclna-1,Cluster 1,0,75.10
hjmoegei-1,Cluster 6,0,78.34
hjnbamae-1,Cluster 5,0,60.66
hjmkifbf-1,Cluster 1,0,29.16
hjnmhcgb-1,Cluster 1,0,6.62
hjmjokbd-1,Cluster 1,0,27.10
hjnkfpbl-1,Cluster 5,0,64.33
hjnidfgp-1,Cluster 3,0,88.34
hpafoiga-1,Cluster 5,0,123.03
hpahjknp-1,Cluster 5,0,129.98
hjnjcnec-1,Cluster 3,0,37.76
hpahbfbh-1,Cluster 5,0,112.54
hpagnjjd-1,Cluster 5,0,129.52
hpbgjgfp-1,Cluster 5,0,59.87
hpadlidn-1,Cluster 5,0,96.63
hpdciibj-1,Cluster 5,0,69.29
hpadfolo-1,Cluster 1,0,22.13
hpacmikf-1,Cluster 5,0,53.47
hpbimdfe-1,Cluster 5,0,148.60
hpddfjdn-1,Cluster 5,0,130.51
affmfjac-1,Cluster 1,0,26.52
hjneline-1,Cluster 3,0,79.67
hjnboofa-1,Cluster 5,0,65.46
hkbkagkk-1,Cluster 5,0,81.98
hjmfleoa-1,Cluster 5,0,67.71
hjmfpcol-1,Cluster 5,0,50.15
hjmghfjg-1,Cluster 3,0,32.01
hjmgpibp-1,Cluster 5,0,98.32
hjnnjicm-1,Cluster 5,0,65.47
hjnjanlg-1,Cluster 5,0,98.84
hjnkpdbe-1,Cluster 7,0,12.54
hjnkgcab-1,Cluster 7,0,32.73
hjnjdpni-1,Cluster 5,0,70.43
hpamajfo-1,Cluster 5,0,105.12
hpalpdjk-1,Cluster 5,0,116.64
hpancgli-1,Cluster 5,0,144.02
hjmgmkln-1,Cluster 5,0,133.58
hjnlhhdk-1,Cluster 5,0,28.93
hjmhmfee-1,Cluster 5,0,32.70
hkaafoja-1,Cluster 5,0,28.97
hpafhahf-1,Cluster 5,0,38.74
hjmgakff-1,Cluster 5,0,39.59
hjnnpcga-1,Cluster 5,0,76.93
hjmhgmli-1,Cluster 5,0,63.95
hjnabajn-1,Cluster 5,0,64.84
affnjbmb-1,Cluster 1,0,41.53
hpacfgnd-1,Cluster 7,0,35.03
hpaolfkj-1,Cluster 5,0,107.82
hpaeiomh-1,Cluster 3,0,64.24
hpanjmal-1,Cluster 3,0,31.62
hpapgjdh-1,Cluster 5,0,131.48
hpbcikbb-1,Cluster 1,0,68.77
hpakjclc-1,Cluster 7,0,33.93
hkaanfbd-1,Cluster 5,0,64.36
hjmfgnak-1,Cluster 5,0,36.75
hjmdemhf-1,Cluster 5,0,76.49
hjmdpnef-1,Cluster 5,0,77.07
hpandjom-1,Cluster 5,0,44.77
hpapbjdd-1,Cluster 5,0,139.37
hpakekoe-1,Cluster 5,0,92.11
hjmjldlj-1,Cluster 1,0,24.10
hjmjgdjo-1,Cluster 1,0,12.31
hjmjclla-1,Cluster 1,0,46.08
hjmigfdg-1,Cluster 5,0,55.55
hjnendbd-1,Cluster 5,0,125.54
hpbodeef-1,Cluster 5,0,172.67
hjlfhomf-1,Cluster 5,0,46.84
hpanlaif-1,Cluster 5,0,43.63
hpapeklm-1,Cluster 1,0,73.61
hjpmhcia-1,Cluster 5,0,75.68
hjmaahpl-1,Cluster 5,0,82.37
hjnfjmlk-1,Cluster 5,0,100.37
hjleojfm-1,Cluster 5,0,24.44
hjppfhjh-1,Cluster 5,0,64.83
hjlhjkbc-1,Cluster 6,0,58.91
hkaapfjm-1,Cluster 5,0,84.70
hjppndog-1,Cluster 5,0,59.40
hkabdomd-1,Cluster 5,0,62.51
hjpmfjbb-1,Cluster 5,0,86.00
hpakglmo-1,Cluster 6,0,126.04
hpakelhj-1,Cluster 3,0,26.15
hoojlkhe-1,Cluster 7,0,116.95
hoojlpch-1,Cluster 7,0,89.61
hoojmpod-1,Cluster 5,0,115.21
hpbanbbp-1,Cluster 1,0,22.86
hpbciafc-1,Cluster 7,0,13.17
hpbonaol-1,Cluster 7,0,63.05
hpcacman-1,Cluster 1,0,81.43
hpbomeni-1,Cluster 1,0,18.30
adegabbb-1,Cluster 1,0,60.31
hpcbiajp-1,Cluster 7,0,63.11
hpboimhm-1,Cluster 5,0,80.75
honmfbhn-1,Cluster 5,0,26.52
hjknecac-1,Cluster 1,0,53.22
hjmcjbkh-1,Cluster 7,0,76.17
hjlnpooj-1,Cluster 3,0,63.94
hjkndjkb-1,Cluster 3,0,46.52
hjkmdlgh-1,Cluster 3,0,22.66
hjlncipf-1,Cluster 5,0,89.31
hjlmncmn-1,Cluster 5,0,80.54
hjmepeae-1,Cluster 5,0,177.30
hjlgmlpl-1,Cluster 5,0,107.21
hpajfkfp-1,Cluster 5,0,79.89
hjlhfcme-1,Cluster 5,0,130.76
hpakiedd-1,Cluster 5,0,115.81
hjknklpb-1,Cluster 3,0,79.99
hjmbmnlb-1,Cluster 5,0,78.49
hooiannd-1,Cluster 5,0,117.91
hoojookh-1,Cluster 5,0,67.53
honnnbbh-1,Cluster 5,0,93.61
hjknmkgi-1,Cluster 3,0,147.56
hjlhdlph-1,Cluster 5,0,133.65
hjlpnimh-1,Cluster 7,0,27.06
hjknoffk-1,Cluster 5,0,166.83
hiefkidb-1,Cluster 5,0,160.73
hooddmba-1,Cluster 5,0,115.73
higapahc-1,Cluster 1,0,37.26
hiejiapp-1,Cluster 3,0,62.67
hienjafp-1,Cluster 3,0,29.29
hielcilh-1,Cluster 1,0,31.91
hieiokln-1,Cluster 1,0,18.29
hiedflhb-1,Cluster 5,0,113.49
hienknia-1,Cluster 5,0,96.97
hienkgpn-1,Cluster 5,0,60.94
hiekfnag-1,Cluster 3,0,119.69
hiehjdmo-1,Cluster 5,0,53.37
hieiddnn-1,Cluster 5,0,98.45
hiehpele-1,Cluster 5,0,177.15
hffligkd-1,Cluster 3,0,39.21
hincnkbe-1,Cluster 5,0,55.91
hjddplcc-1,Cluster 1,0,70.66
hcleppkd-1,Cluster 5,0,70.43
hcnkgkbn-1,Cluster 5,0,41.86
hcmnfodf-1,Cluster 5,0,96.52
hilojeoc-1,Cluster 5,0,24.08
hcmladab-1,Cluster 5,0,37.97
hilojdfj-1,Cluster 5,0,40.66
hcmmolkk-1,Cluster 7,0,58.97
hcnkanee-1,Cluster 3,0,35.77
hcmlcpda-1,Cluster 5,0,38.39
hcmmenji-1,Cluster 5,0,25.25
hcligaif-1,Cluster 5,0,30.94
hcknkpla-1,Cluster 5,0,51.52
hilopeml-1,Cluster 5,0,71.61
himalacc-1,Cluster 5,0,75.36
hclbjclg-1,Cluster 5,0,28.71
hcnkmloo-1,Cluster 1,0,40.74
hjhadkcd-1,Cluster 5,0,71.53
ogfifmhm-1,Cluster 1,0,117.33
hjcgpbik-1,Cluster 5,0,50.09
hjchocef-1,Cluster 5,0,48.90
ogfhmpik-1,Cluster 5,0,15.15
hjdamkpa-1,Cluster 6,0,83.33
hjecmknd-1,Cluster 7,0,59.88
hjcienhh-1,Cluster 7,0,28.45
hjcpammd-1,Cluster 5,0,76.54
hjcicjgp-1,Cluster 5,0,63.19
hjcpkojn-1,Cluster 5,0,50.87
hcmpggdj-1,Cluster 1,0,48.75
hclccimo-1,Cluster 5,0,46.99
hclfnogl-1,Cluster 5,0,65.39
hclecehf-1,Cluster 5,0,32.12
hclhehbk-1,Cluster 5,0,93.79
hcknlhak-1,Cluster 1,0,36.23
hckmkcdc-1,Cluster 5,0,45.47
himcboje-1,Cluster 5,0,83.84
hclaenpf-1,Cluster 5,0,75.14
himcjjak-1,Cluster 5,0,67.90
hclgmkam-1,Cluster 5,0,31.85
hjpndaom-1,Cluster 5,0,61.30
