SYNCRIP	6	85607779	85644063
BAK1	6	33572547	33580293
ITPR3	6	33620365	33696574
BICRAL	6	42782052	42868558
MRAP2	6	84033772	84090881
MYB	6	135181308	135219173
HFE	6	26087226	26098343
ADTRP	6	11712054	11807046
EDN1	6	12290361	12297194
ERVFRD-1	6	11102324	11111845
CD83	6	14117256	14140682
TBP	6	170554302	170572870
HTR1B	6	77460924	77463491
SH3BGRL2	6	79537185	79703655
E2F3	6	20401879	20493714
TREM2	6	41158506	41163186
TREML2	6	41189749	41201149
TREM1	6	41267100	41286682
MYLIP	6	16129086	16151367
MAPK14	6	36027752	36122511
SERPINB9	6	2887173	2903309
HECA	6	139135080	139180802
PM20D2	6	89146055	89165565
ZSCAN12	6	28378821	28399747
ZBED9	6	28570535	28616212
CDKN1A	6	36676460	36687397
TFAP2A	6	10393186	10419659
SLC29A1	6	44219553	44234142
DLK2	6	43450352	43456632
KCTD20	6	36442767	36491143
BTN3A1	6	26402237	26415216
PTP4A1	6	63521746	63583588
PRDM13	6	99606774	99615578
PHF10	6	169703902	169725566
ICA1	7	8113184	8262687
RPA3	7	7636518	7718607
CPVL	7	28995235	29195451
AHR	7	16916359	17346152
TWIST1	7	19020991	19117636
NOD1	7	30424527	30478784
IGF2BP3	7	23310209	23470491
CDCA7L	7	21900899	21945903
CREB5	7	28299321	28825894
NPSR1	7	34658218	34878332
INMT	7	30697985	30757602
SFRP4	7	37905932	38025695
TBRG4	7	45100100	45112047
CCT6A	7	56051685	56063989
SEMA3A	7	83955777	84492724
BLVRA	7	43758680	43807342
SDHAF3	7	97117698	97181763
TAC1	7	97732084	97740472
VPS50	7	93232340	93361123
SERPINE1	7	101127104	101139247
PON1	7	95297676	95324532
HGF	7	81699010	81770438
PEG10	7	94656325	94669695
TECPR1	7	98214624	98252232
CD36	7	80369575	80679277
SEMA3C	7	80742538	80922359
TES	7	116210506	116258783
CAV2	7	116287380	116508541
SND1	7	127652194	128092609
PODXL	7	131500262	131558217
GNAI1	7	79768028	80226181
HIPK2	7	139561570	139777998
TSPAN12	7	120787320	120858402
AKR1B1	7	134442356	134459284
MACC1	7	20134655	20217404
FMC1	7	139339457	139346328
VIPR2	7	159028175	159144867
MPLKIP	7	40126027	40134622
GPR22	7	107470018	107475684
EN2	7	155458129	155464831
SUGCT	7	40135005	40860763
CLEC5A	7	141927357	141947007
TAS2R38	7	141972631	141973773
GPR37	7	124743885	124765792
CDK6	7	92604921	92836573
SLC25A13	7	96120220	96322147
IFRD1	7	112422887	112481017
NOS3	7	150991017	151014588
CDK5	7	151053815	151057897
CRHR2	7	30651942	30700129
CALCR	7	93424486	93574730
MGAM	7	141907813	142106747
CPA4	7	130293134	130324180
MEST	7	130486171	130506465
SOSTDC1	7	16461481	16530580
FSCN1	7	5592816	5606655
TMEM130	7	98846488	98870771
SCRN1	7	29920104	29990289
AEBP1	7	44104345	44114562
STX1A	7	73699206	73719672
GTPBP10	7	90335223	90391453
CDK14	7	90466424	91210590
FZD1	7	91264433	91271326
NFE2L3	7	26152198	26187137
CBX3	7	26201162	26213607
LIMK1	7	74082933	74122525
PSMC2	7	103328570	103370346
ABCB4	7	87401696	87480435
ABCB1	7	87503017	87713323
PURB	7	44876299	44885530
INHBA	7	41667168	41705834
TRPV6	7	142871208	142885745
KEL	7	142941114	142962363
WASL	7	123681943	123749003
TFR2	7	100620416	100642779
EPO	7	100720468	100723700
ZAN	7	100733595	100797797
EPHB4	7	100802565	100827523
GIGYF1	7	100679507	100694250
CCDC136	7	128790757	128822132
SMO	7	129188633	129213545
GLI3	7	41960949	42264100
CPA5	7	130344816	130368730
ACHE	7	100889994	100896974
CHRM2	7	136868652	137020255
ZC3HAV1L	7	139025706	139036042
FEZF1	7	122301303	122310691
RELN	7	103471381	103989658
SNX8	7	2251770	2354318
MAD1L1	7	1815793	2233243
CASP2	7	143288215	143307696
ZYX	7	143381295	143391111
EPHA1	7	143390289	143408856
GPR85	7	113078331	113087778
NUDT1	7	2242226	2251146
LANCL2	7	55365337	55433737
IGFBP1	7	45888360	45893660
SLC25A40	7	87833568	87876360
SRI	7	88205115	88226993
STEAP4	7	88270892	88306894
CYREN	7	135092363	135170795
SHH	7	155799980	155812463
NOM1	7	156949712	156973176
MNX1	7	156994051	157010663
EZH2	7	148807257	148884321
HOXA5	7	27141052	27143681
HOXA9	7	27162438	27175180
HOXA11	7	27181157	27185232
HOXA13	7	27193503	27200091
NSUN5	7	73302516	73308826
SEMA3D	7	84995553	85187056
FZD9	7	73433778	73436120
TNPO3	7	128954180	129055173
GIMAP8	7	150450630	150479393
BCL7B	7	73536356	73557690
CCL26	7	75769533	75789896
CCL24	7	75810825	75823356
RHBDD2	7	75842602	75888926
URGCP	7	43875894	43926411
UPK3B	7	76510525	76516522
PKD1L1	7	47740202	47948466
NCF1	7	74774011	74789315
VGF	7	101162509	101165569
CUL1	7	148697914	148801110
TBL2	7	73567537	73578791
DLD	7	107891162	107931730
HOXA10	7	27170605	27180261
DNAH11	7	21543039	21901839
ELN	7	74027789	74069907
WNT2	7	117275451	117323152
ORAI2	7	102433106	102456825
STEAP1	7	90154456	90164829
MDFIC	7	114922094	115019917
ELFN1	7	1665745	1747946
IL6	7	22725884	22732002
BMPER	7	33904308	34156427
JAZF1	7	27830573	28180795
SNX10	7	26291862	26374383
XRCC2	7	152644776	152676193
DDC	7	50458436	50565405
IKZF1	7	50304068	50405101
CARD11	7	2906142	3044228
SLC26A3	7	107765467	107803225
SH2B2	7	102285091	102321711
PDIA4	7	149003062	149028662
PIK3CG	7	106865278	106908980
AIMP2	7	6009255	6023834
CFTR	7	117287120	117715971
SAMD9	7	93099513	93118023
PDGFA	7	497258	520296
OCM2	7	97984687	97991169
EGFR	7	55019017	55211628
IRF5	7	128937457	128950038
EPDR1	7	37920640	37951936
PILRA	7	100367530	100400096
PTCD1	7	99416739	99466163
FOXP2	7	114086327	114693772
GIMAP5	7	150722253	150750033
RAC1	7	6374527	6403967
MLXIPL	7	73593194	73624543
TMEM106B	7	12211270	12243367
NRF1	7	129611720	129757082
TRRAP	7	98877933	99050831
ADCYAP1R1	7	31052308	31111474
BRAF	7	140719327	140924929
CACNA2D1	7	81946444	82443956
HTR5A	7	155070324	155087392
POR	7	75899200	75986855
NPC1L1	7	44512535	44541330
OGDH	7	44606572	44709066
ZMIZ2	7	44748581	44769881
HDAC9	7	18086949	19002416
TBXAS1	7	139777051	140020325
CAMK2B	7	44210019	44334577
IMPDH1	7	128392277	128409986
ETV1	7	13891229	13991425
RAPGEF5	7	22118236	22357154
CYP3A5	7	99648194	99679996
GIMAP4	7	150567369	150573953
AGAP3	7	151085831	151144436
MCM7	7	100092233	100101940
KLF14	7	130730697	130734207
MET	7	116672196	116798377
LEP	7	128241278	128257629
TSPAN13	7	16753755	16784536
AGR3	7	16859412	16881987
KCNH2	7	150944961	150978321
PMS2	7	5970925	6009130
RHEB	7	151466012	151520120
PRKAG2	7	151556124	151877214
TMEM209	7	130164713	130207770
FLNC	7	128830406	128859274
STK31	7	23710203	23832513
EPHB6	7	142855061	142871094
ABHD11	7	73736094	73738852
MEPCE	7	100428322	100434126
GLCCI1	7	7968796	8094272
GUSB	7	65960684	65982215
GNAT3	7	80458635	80512064
GRM3	7	86643909	86864879
TFPI2	7	93885396	93890753
CYCS	7	25118656	25125260
AOAH	7	36509308	36724549
PTPRZ1	7	121873089	122062036
SNHG15	7	44983019	44986961
SMURF1	7	99027440	99144108
GPER1	7	1082208	1093815
PON2	7	95404862	95435329
WEE2	7	141708353	141731271
NPTX2	7	98617285	98629869
STRIP2	7	129434432	129488399
SCIN	7	12570577	12660182
GTF2I	7	74650231	74760692
IL3RA	X	1336616	1382689
FAM9B	X	9024232	9295682
SRPX	X	38149336	38220924
GRPR	X	16123565	16153518
RAI2	X	17800049	17861337
SCML2	X	18239313	18354688
EFHC2	X	44147872	44343672
CLCN5	X	49922596	50099235
CFAP47	X	35919734	36385317
NDP	X	43948776	43973395
AKAP4	X	50190777	50201007
MAOB	X	43766610	43882450
VSIG4	X	66021738	66040125
CYSLTR1	X	78271468	78327691
HDAC8	X	72329516	72573101
EDA	X	69616067	70039472
KLHL4	X	87517409	87670050
PSMD10	X	108084207	108091549
CCNB3	X	50202713	50351914
POU3F4	X	83508290	83512127
ITM2A	X	79360384	79367667
SPANXB1	X	141002594	141003706
MAGEC2	X	142202342	142205290
SLITRK4	X	143622790	143636101
IGBP1	X	70133447	70166324
AMER1	X	64185117	64205708
MAGEA11	X	149688228	149717268
PASD1	X	151563675	151676739
IGSF1	X	131273506	131578899
RNF128	X	106693794	106797016
MAGEC1	X	141903894	141909374
F8	X	154835788	155026940
AFF2	X	148500617	149000663
HMGN5	X	81113699	81201913
TBC1D8B	X	106802673	106876150
IL13RA2	X	115003975	115019977
NAP1L3	X	93670930	93673578
ZMYM3	X	71239624	71255146
ITGB1BP2	X	71301750	71305371
CXCR3	X	71615916	71618511
OPN1LW	X	154144243	154159032
TLR7	X	12867072	12890361
COL4A5	X	108439838	108697545
ZNF280C	X	130202707	130268899
AIFM1	X	130124666	130165879
SSX4	X	48383516	48393347
EBP	X	48521799	48528716
VEGFD	X	15345596	15384413
CLCN4	X	10156975	10237660
ABCD1	X	153724856	153744755
L1CAM	X	153861514	153886173
HCFC1	X	153947557	153971818
GJB1	X	71212811	71225516
PRPS1	X	107628428	107651993
RBMX	X	136848004	136880764
GPR101	X	137023929	137033995
PLP2	X	49171898	49175235
SLITRK2	X	145817829	145829856
PRPS2	X	12791355	12824222
ATRX	X	77504880	77786233
CFP	X	47623172	47630305
TNMD	X	100584936	100599885
ARHGAP36	X	131058346	131089885
APEX2	X	55000363	55009057
SMC1A	X	53374149	53422728
NONO	X	71254814	71301522
ARX	X	25003694	25016420
ZFX	X	24149173	24216255
SSX1	X	48255392	48267444
MID2	X	107825755	107931637
TEX11	X	70528940	70908711
GPR174	X	79144688	79175318
SEPTIN6	X	119615724	119693370
FHL1	X	136146702	136211359
AGTR2	X	116170744	116174974
BCORL1	X	129981107	130058071
IRS4	X	108719946	108736563
APLN	X	129645259	129654956
MCTS1	X	120594010	120621159
CUL4B	X	120505920	120604074
BCOR	X	40049815	40177329
EGFL6	X	13569601	13633575
RAB9A	X	13689128	13710504
ZNF449	X	135344796	135363413
GPRASP1	X	102651092	102659083
NXT2	X	109535781	109544698
ACSL4	X	109624244	109733403
TREX2	X	153444473	153470587
PHEX	X	22032325	22494713
MAGEB2	X	30215563	30220089
EMD	X	154379273	154381574
CTAG1B	X	154617609	154619282
AMOT	X	112774503	112840831
CD99	X	2691187	2741309
HSD17B10	X	53431258	53434370
PDZD4	X	153802166	153830565
PCDH11X	X	91779261	92623230
MAGEA4	X	151912495	151925171
MAGEA10	X	152133310	152138578
MED12	X	71118543	71144103
FRMD7	X	132076990	132128020
GPRASP2	X	102712445	102717733
MAOA	X	43654907	43746817
GAGE1	X	49599020	49608538
GABRQ	X	152637895	152657542
MAGEA3	X	152698767	152702347
MAGEA12	X	152733757	152737669
NLGN3	X	71144821	71175255
PHF6	X	134373288	134428791
HPRT1	X	134460165	134520513
PHF8	X	53936676	54048958
NYX	X	41447343	41475710
TMEM185A	X	149596556	149631912
GPR34	X	41688973	41697275
DACH2	X	86148451	86832604
ELF4	X	130063955	130110716
PLS3	X	115561174	115650861
AVPR2	X	153902531	153907166
SHOX	X	624344	659411
SYP	X	49187815	49200218
STS	X	7147237	7804358
SSX2	X	52696896	52707178
RGN	X	47078355	47093314
RBM10	X	47145221	47186813
UBA1	X	47190861	47215128
ATP7A	X	77910690	78050395
RS1	X	18639688	18672108
SUV39H1	X	48695554	48709016
ERAS	X	48826513	48830138
TRO	X	54920462	54931431
SMARCA1	X	129446501	129523500
OCRL	X	129539849	129592561
SPIN2A	X	57134530	57137523
HS6ST2	X	132626015	132961395
ARR3	X	70268305	70281840
BTK	X	101349338	101390796
CD40LG	X	136648158	136660390
TRPC5	X	111768011	112082776
CYBB	X	37780018	37813461
PDHA1	X	19343893	19361718
MAP3K15	X	19360056	19515508
IKBKG	X	154541199	154565046
G6PD	X	154517825	154547572
IL2RG	X	71107404	71112108
MSN	X	65588377	65741931
DKC1	X	154762742	154777689
MAGEA1	X	153179284	153183880
CDK16	X	47217860	47229997
USP11	X	47232866	47248328
FAM3A	X	154506159	154516242
PORCN	X	48508959	48520814
SH2D1A	X	124227868	124373197
HTR2C	X	114584078	114910061
TLR8	X	12906620	12923169
XIAP	X	123859712	123913972
CASK	X	41514934	41923554
WAS	X	48676596	48691431
ACE2	X	15494566	15607236
TFE3	X	49028726	49043410
HDAC6	X	48801377	48824982
KLHL13	X	117897813	118117340
GATA1	X	48786540	48794311
OGT	X	71533087	71575892
IRAK1	X	154010506	154019902
NR0B1	X	30304206	30309390
RBBP7	X	16839283	16870362
BEX2	X	103309346	103311007
ZC4H2	X	64915802	65034713
DMD	X	31097677	33339609
FOXP3	X	49250438	49264800
PGK1	X	77910739	78129295
RHOXF2	X	120158613	120165630
ZBTB33	X	120250752	120258398
HUWE1	X	53532096	53686752
HMGB3	X	150980509	150990771
NOX1	X	100843324	100874359
FGF13	X	138614727	139222777
GLRA2	X	14529298	14731812
LAMP2	X	120426148	120469365
DCX	X	111293779	111412429
IL13RA1	X	118727133	118794535
TCEANC	X	13653112	13681964
ALG13	X	111665811	111760649
TKTL1	X	154295795	154330350
NXF3	X	103075810	103093143
NRK	X	105822539	105958610
GYG2	X	2828822	2882818
PIM2	X	48913182	48919024
GLA	X	101393273	101408012
GABRA3	X	152166234	152451315
AR	X	67544021	67730619
KDM6A	X	44873188	45112779
TSPAN7	X	38561542	38688920
ENOX2	X	130622325	130903234
PAGE4	X	49793653	49834264
USP27X	X	49879484	49882558
TAF1	X	71366136	71532374
DDX3X	X	41333348	41364472
DDX53	X	22999960	23003589
SPIN3	X	56818298	56995827
CSF2RA	X	1268793	1325373
ELK1	X	47635520	47650604
LONRF3	X	118974614	119022925
PBDC1	X	76173040	76178755
IL9R	X	155997696	156013017
FOXO4	X	71095851	71103535
EZHIP	X	51406948	51408843
TMEM164	X	110002631	110184247
NKRF	X	119588337	119606443
RTL8C	X	135032355	135033546
PEBP4	8	22713251	23000000
EGR3	8	22687659	22693480
EBF2	8	25841725	26045413
MSR1	8	16107878	16567490
DPYSL2	8	26514031	26658178
LEPROTL1	8	30095408	30177208
ADRA1A	8	26748150	26867278
NKX3-1	8	23678697	23682938
LOXL2	8	23296897	23425328
PNMA2	8	26504701	26514092
LYN	8	55879835	56014169
NEFM	8	24913758	24919098
ZFHX4	8	76681239	76867281
SULF1	8	69466624	69660915
STAU2	8	73420369	73747708
TRPA1	8	72019917	72075584
YWHAZ	8	100916523	100953388
WRN	8	31033788	31176138
RIDA	8	98102344	98117171
WWP1	8	86342547	86478420
KCNV1	8	109963636	109975771
LAPTM4B	8	97775057	97853013
CHRNB3	8	42697366	42737407
TSPYL5	8	97273488	97277928
UBR5	8	102252273	102412759
EYA1	8	71197433	71592025
PTDSS1	8	96261902	96336995
TNFRSF11B	8	118923557	118951885
SNAI2	8	48917598	48921740
CCN3	8	119416446	119424434
FBXO43	8	100133351	100145817
PTK2B	8	27311482	27459391
CPA6	8	67422038	67746378
STK3	8	98371228	98942827
TOX	8	58805412	59119147
MAL2	8	119165034	119245673
SDC2	8	96493813	96611790
GRHL2	8	101492439	101669726
NCOA2	8	70109782	70403808
TG	8	132866958	133134903
CYP11B2	8	142910559	142917843
RSPO2	8	107899316	108083642
THEM6	8	142727223	142736927
BAALC	8	103140713	103230305
ATP6V1H	8	53715543	53843558
PENK	8	56436674	56446671
SFRP1	8	41261962	41309473
TRIM55	8	66126896	66175485
CRH	8	66176376	66178464
HAS2	8	121612116	121641440
CCN4	8	133191039	133231690
SPAG1	8	100157906	100259278
STMN2	8	79611117	79666158
JPH1	8	74234700	74321540
TTPA	8	63048553	63086053
YTHDF3	8	63168553	63212786
NEFL	8	24950955	24956721
HSF1	8	144291591	144314720
DGAT1	8	144314584	144326910
NAT1	8	18170477	18223689
NDRG1	8	133237175	133302022
TRPS1	8	115408496	115809673
FNTA	8	43034194	43085788
ENPP2	8	119557086	119673453
COPS5	8	67043079	67083783
MAPK15	8	143716340	143722458
SCRIB	8	143790920	143815773
SHARPIN	8	144098633	144108124
HGH1	8	144137774	144140851
FBXO25	8	406428	477967
TRHR	8	109086585	109121565
NUDCD1	8	109240919	109334121
KCNK9	8	139600838	139704109
CHRAC1	8	140511311	140517154
PLEKHA2	8	38901235	38973912
TERF1	8	73008856	73048123
CSPP1	8	67062417	67196778
PLAT	8	42174718	42207709
POLB	8	42338454	42371808
GSR	8	30678066	30727846
ADAM9	8	38996754	39105445
REEP4	8	22138020	22141951
RMDN1	8	86468257	86514357
CNGB3	8	86553977	86743675
FZD3	8	28494205	28574267
IKBKB	8	42271302	42332460
PTP4A3	8	141391995	141432454
TIGD5	8	143597831	143603224
KCNU1	8	36784324	36936125
VPS13B	8	99013266	99877580
SLC30A8	8	116950273	117176714
ANGPT2	8	6499632	6563409
GATA4	8	11676959	11760002
MCPH1	8	6406592	6648508
IDO1	8	39902275	39928790
EFR3A	8	131904093	132013642
UTP23	8	116766505	116849463
TNFRSF10B	8	23020133	23069031
TNFRSF10C	8	23102921	23117445
TNFRSF10D	8	23135588	23164027
TNFRSF10A	8	23190452	23225102
GPT	8	144502973	144507174
RECQL4	8	144511288	144517845
SNX16	8	81799581	81842866
TONSL	8	144428775	144444440
GDF6	8	96142333	96160806
PLEC	8	143915153	143976734
ELOC	8	73939169	73972307
LY96	8	73991392	74029079
OSR2	8	98944403	98952104
CCAR2	8	22604757	22620964
LRATD2	8	126552443	126558478
PRNCR1	8	127079874	127092600
CTHRC1	8	103371538	103382989
PTK2	8	140657900	141002216
MCM4	8	47960185	47978160
RIPK2	8	89757806	89791064
OSGIN2	8	89901849	89927888
NBN	8	89924515	90003228
PRKDC	8	47773111	47960178
ERLIN2	8	37736601	37758422
ADGRA2	8	37784191	37844896
ADRB3	8	37962990	37966599
EIF4EBP1	8	38030534	38060365
STAR	8	38142700	38150992
CHRNA2	8	27459756	27479883
PBK	8	27809624	27838082
PNOC	8	28316986	28343355
ZNF395	8	28345590	28402701
FBXO16	8	28348287	28490278
ADAM28	8	24294069	24359014
ADAMDEC1	8	24384285	24406013
RRS1	8	66429014	66430733
DEFB103B	8	7428888	7430348
DEFB4A	8	7894677	7896716
ASH2L	8	38105493	38144076
PDLIM2	8	22578279	22598025
CHD7	8	60678740	60868028
FGFR1	8	38400215	38468834
SQLE	8	124998497	125022283
CHRNA6	8	42752620	42796392
HOOK3	8	42896946	43030535
ANK1	8	41653220	41896741
PDGFRL	8	17576433	17644071
PKIA	8	78516340	78605267
ZC2HC1A	8	78666050	78719765
ANGPT1	8	107249482	107498055
MSC	8	71841560	71844412
HEY1	8	79762371	79767857
CYHR1	8	144449582	144462871
OPRK1	8	53225724	53251637
MYC	8	127735434	127742951
SOX17	8	54457935	54460892
RBPMS	8	30384511	30572256
IL7	8	78675743	78805523
GNRH1	8	25419258	25424654
KCTD9	8	25427847	25458476
CDCA2	8	25459199	25507911
NAT2	8	18391282	18401218
PSD3	8	18527303	19084730
LPL	8	19901717	19967259
AP3M2	8	42152946	42171673
ZBTB10	8	80485619	80526265
FZD6	8	103298433	103332866
BLK	8	11486894	11564599
ZFAT	8	134477788	134713049
GSDMC	8	129748196	129786624
RUNX1T1	8	91954972	92103385
DEFA6	8	6924697	6926076
DEFA1	8	6977649	6980092
TNKS	8	9555912	9782346
RP1L1	8	10606349	10712187
ARC	8	142611049	142614479
SLC20A2	8	42416475	42541926
CALB1	8	90058608	90095475
TCIM	8	40153482	40155310
ADGRB1	8	142449430	142545009
JRK	8	142657460	142681968
LZTS1	8	20246165	20303963
FDFT1	8	11795573	11839395
TRIB1	8	125430358	125438403
CASC8	8	127289667	127482139
PCAT1	8	126556323	127419050
DEPTOR	8	119873717	120050918
XPO7	8	21919662	22006585
CYP7A1	8	58490178	58500163
EPHX2	8	27490781	27548615
PVT1	8	127794513	128188202
TOP1MT	8	143304384	143359979
CCAT2	8	127400399	127402150
CNTLN	9	17134982	17503923
PSIP1	9	15464066	15510995
APTX	9	32886601	33025130
NFX1	9	33290512	33371157
PAX5	9	36833269	37034268
GNAQ	9	77716097	78031811
ZFAND5	9	72351413	72365235
GADD45G	9	89605012	89606555
NINJ1	9	93121496	93134251
VPS13A	9	77177445	77421537
LMX1B	9	126613928	126701032
DAPK1	9	87497228	87708634
BRINP1	9	119153458	119369435
NCBP1	9	97633668	97673748
INVS	9	100099243	100302175
NR6A1	9	124517275	124771311
SPIN1	9	88388430	88478694
PLIN2	9	19108375	19149290
RXRA	9	134317098	134440585
PBX3	9	125747345	125967377
ROR2	9	91563091	91950228
MELK	9	36572862	36677683
EHMT1	9	137618992	137870016
PTGES	9	129738331	129753042
RALGPS1	9	126914774	127223166
PAPPA	9	116153791	116402321
SH2D3C	9	127738317	127778710
CDK9	9	127785679	127790792
GLIPR2	9	36136536	36163913
NAIF1	9	128061233	128068206
ASPN	9	92456205	92482506
CREB3	9	35732598	35736999
SPAG8	9	35808045	35812272
SPAAR	9	35909490	35937153
ZMYND19	9	137582081	137590512
TRAF1	9	120902393	120929173
BAAT	9	101354182	101385400
GDA	9	72114595	72257193
JAK2	9	4984390	5129948
C8G	9	136945185	136946975
CLIC3	9	136994608	136996568
FUT7	9	137030174	137032088
ENTPD2	9	137048107	137054061
SAPCD2	9	137062127	137070557
TEK	9	27109141	27230174
ACTL7A	9	108862266	108863756
CTNNAL1	9	108942569	109013522
FIBCD1	9	130902438	130939286
PRDM12	9	130664594	130682986
RC3H2	9	122844556	122905359
TJP2	9	69121264	69274615
EGFL7	9	136658856	136672678
RABL6	9	136807943	136841187
TAL2	9	105662457	105663124
OLFM1	9	135075422	135121180
FKTN	9	105558122	105653820
AIF1L	9	131096476	131123152
MPDZ	9	13105706	13279692
TNFSF15	9	114784652	114806039
CTSL	9	87724051	87731469
FREM1	9	14737152	14910995
NIPSNAP3A	9	104747683	104760120
ABCA1	9	104781006	104928155
SAXO1	9	18858906	19049358
DNAI1	9	34457414	34520988
CCL27	9	34661880	34664048
CCL19	9	34689570	34691276
SIGMAR1	9	34634722	34637844
ABO	9	133233278	133276024
SURF6	9	133328776	133336188
RECK	9	36036913	36124455
NOTCH1	9	136494433	136546048
VLDLR	9	2621182	2660056
SH3GLB2	9	129007036	129028331
ZER1	9	128729786	128772414
SEMA4D	9	89360787	89498130
ASTN2	9	116423112	117415070
POMT1	9	131502789	131523806
KCNT1	9	135702185	135795508
UBAP2	9	33921693	34049388
DNAJB5	9	34989641	34998900
MAN1B1	9	137086857	137109189
FBP1	9	94603133	94640249
NCS1	9	130172404	130237303
ECPAS	9	111360685	111484745
DMRT2	9	1049858	1057552
ALAD	9	113386312	113401290
IFNB1	9	21077104	21077942
IFNW1	9	21140632	21141832
SEC16A	9	136440096	136483759
PTGS1	9	122370530	122395703
DDX31	9	132592997	132670401
CA9	9	35673928	35681159
LPAR1	9	110873263	111038470
SVEP1	9	110365248	110579880
NTNG2	9	132162058	132244526
CD72	9	35609982	35646810
NTRK2	9	84668375	85095751
PAEP	9	135561756	135566955
CNTNAP3	9	39064710	39288315
CRB2	9	123356170	123380324
ALDH1B1	9	38392702	38398661
MLANA	9	5890889	5910606
IL11RA	9	34652162	34661902
FKBP15	9	113161006	113221458
AQP7	9	33383179	33402682
NR4A3	9	99821855	99866891
OBP2A	9	135546126	135549969
NUP214	9	131125573	131234663
ANGPTL2	9	127087348	127122635
CARD9	9	136363956	136373681
FANCC	9	95099054	95426796
NEK6	9	124257606	124353307
NR5A1	9	124481236	124507420
IFNA17	9	21227243	21228222
IFNA2	9	21384255	21385398
IFNA8	9	21409117	21410185
IFNA1	9	21440439	21441316
CDKN2A	9	21967752	21995301
RLN2	9	5299864	5304716
RLN1	9	5334930	5339876
CD274	9	5450503	5470566
PDCD1LG2	9	5510531	5571282
LINGO2	9	27937617	29213601
S1PR3	9	88990863	89005155
CKS2	9	89311195	89316703
ALG2	9	99216425	99221942
PTPA	9	129110950	129148946
TOR1A	9	129812942	129824244
FUBP3	9	130578965	130638352
PTPDC1	9	94030794	94109856
GOLGA2	9	128255829	128276026
TLR4	9	117704175	117724735
BNC2	9	16409503	16870843
TDRD7	9	97412096	97496125
INSL4	9	5231419	5235304
SMARCA2	9	1980290	2193624
ABL1	9	130713043	130887675
TNFSF8	9	114893343	114930595
TNC	9	115019575	115118207
DNM1	9	128191655	128255248
RNF38	9	36336396	36487548
COL5A1	9	134641803	134844843
FCN2	9	134880810	134887523
FCN1	9	134903232	134917912
NACC2	9	136006537	136095289
SNX30	9	112750760	112881671
GRIN1	9	137138346	137168756
ADGRD2	9	124450451	124478589
SLC1A1	9	4490468	4587469
C5	9	120932987	121075195
ANKS6	9	98731329	98796965
WDR5	9	134135365	134159968
PTCH1	9	95442980	95517057
ENG	9	127811130	127854773
TGFBR1	9	99104038	99154192
TSC1	9	132891348	132946874
GABBR2	9	98288109	98708935
DDX58	9	32455302	32526348
IL33	9	6215786	6257983
CACNA1B	9	137877782	138124624
TRPM3	9	70529060	71446977
CEMIP2	9	71683366	71816690
RORB	9	74497335	74693177
TRPM6	9	74722495	74888094
PUM3	9	2720469	2844095
NTMT1	9	129608884	129636135
BRD3	9	134030305	134068535
DNAJA1	9	33025273	33039907
IFNA7	9	21201469	21202205
XPA	9	97674909	97697340
FOXE1	9	97853226	97856717
SYK	9	90801787	90898549
TRAF2	9	136881912	136929221
PCA3	9	76691980	76863307
MTAP	9	21802636	21937651
CDKN2B	9	22002903	22009305
KLF4	9	107484852	107490482
TOLLIP	11	1274371	1309654
MUC5B	11	1223066	1262172
BRSK2	11	1389899	1462689
CALCB	11	14904997	15082342
MUC5AC	11	1157953	1201138
ANO3	11	26188842	26663289
CAT	11	34438934	34472060
SPON1	11	13962723	14268133
FOLH1	11	49145092	49208638
ABTB2	11	34150987	34358010
TSPAN18	11	44726465	44932423
EEF1G	11	62559596	62574086
CNTF	11	58622665	58625733
MMP8	11	102711796	102727050
NOX4	11	89324353	89498187
GAL	11	68683779	68691175
RELT	11	73376399	73397474
TRPC6	11	101451564	101872562
PDGFD	11	103907189	104164379
ELMOD1	11	107591091	107666779
P4HA3	11	74235801	74311640
FDX1	11	110429948	110464884
SIAE	11	124633113	124695707
CRTAM	11	122838500	122872643
BARX2	11	129375848	129452279
FEZ1	11	125442881	125592568
SLC17A6	11	22338381	22379503
UBASH3B	11	122655722	122814473
PANX3	11	124611428	124620356
PKNOX2	11	125164687	125433389
SERPINH1	11	75562056	75572783
POU2F3	11	120236640	120319945
SLC22A12	11	64590641	64602353
PYGM	11	64746389	64759974
MAP4K2	11	64784918	64803241
CDC42BPG	11	64823052	64844653
HBG1	11	5248269	5249857
PNPLA2	11	818914	825573
CD151	11	832887	839831
NKAPD1	11	112074086	112085150
GUCY1A2	11	106674019	107018476
PAK1	11	77322017	77474635
GRIK4	11	120511746	120988906
NAA40	11	63938959	63957319
RNF121	11	71929018	71997597
ADM	11	10305073	10307397
CRY2	11	45847118	45883248
MAPK8IP1	11	45885651	45906465
FAM76B	11	95768953	95790409
FIBP	11	65883740	65888531
FOSL1	11	65892049	65900573
SART1	11	65961728	65980137
EIF1AD	11	65996545	66002176
CD248	11	66314494	66317044
B4GAT1	11	66345374	66347629
FEN1	11	61792911	61797238
FADS1	11	61799627	61829318
MYOD1	11	17719571	17722136
KCNC1	11	17734774	17856804
REXO2	11	114439435	114450279
FOLR1	11	72189558	72196323
SSRP1	11	57325986	57335892
PRG2	11	57386780	57390650
CPT1A	11	68754620	68844410
INSC	11	15112424	15247208
IGSF9B	11	133896438	133956968
