	0	1
0	basal_cell_of_prostate_epithelium_pseudoTILE_1	basal_cell_of_prostate_epithelium
1	basal_cell_of_prostate_epithelium_pseudoTILE_10	basal_cell_of_prostate_epithelium
2	basal_cell_of_prostate_epithelium_pseudoTILE_100	basal_cell_of_prostate_epithelium
3	basal_cell_of_prostate_epithelium_pseudoTILE_101	basal_cell_of_prostate_epithelium
4	basal_cell_of_prostate_epithelium_pseudoTILE_102	basal_cell_of_prostate_epithelium
5	basal_cell_of_prostate_epithelium_pseudoTILE_103	basal_cell_of_prostate_epithelium
6	basal_cell_of_prostate_epithelium_pseudoTILE_104	basal_cell_of_prostate_epithelium
7	basal_cell_of_prostate_epithelium_pseudoTILE_105	basal_cell_of_prostate_epithelium
8	basal_cell_of_prostate_epithelium_pseudoTILE_106	basal_cell_of_prostate_epithelium
9	basal_cell_of_prostate_epithelium_pseudoTILE_107	basal_cell_of_prostate_epithelium
10	basal_cell_of_prostate_epithelium_pseudoTILE_108	basal_cell_of_prostate_epithelium
11	basal_cell_of_prostate_epithelium_pseudoTILE_109	basal_cell_of_prostate_epithelium
12	basal_cell_of_prostate_epithelium_pseudoTILE_11	basal_cell_of_prostate_epithelium
13	basal_cell_of_prostate_epithelium_pseudoTILE_110	basal_cell_of_prostate_epithelium
14	basal_cell_of_prostate_epithelium_pseudoTILE_111	basal_cell_of_prostate_epithelium
15	basal_cell_of_prostate_epithelium_pseudoTILE_112	basal_cell_of_prostate_epithelium
16	basal_cell_of_prostate_epithelium_pseudoTILE_113	basal_cell_of_prostate_epithelium
17	basal_cell_of_prostate_epithelium_pseudoTILE_114	basal_cell_of_prostate_epithelium
18	basal_cell_of_prostate_epithelium_pseudoTILE_115	basal_cell_of_prostate_epithelium
19	basal_cell_of_prostate_epithelium_pseudoTILE_116	basal_cell_of_prostate_epithelium
20	basal_cell_of_prostate_epithelium_pseudoTILE_117	basal_cell_of_prostate_epithelium
21	basal_cell_of_prostate_epithelium_pseudoTILE_118	basal_cell_of_prostate_epithelium
22	basal_cell_of_prostate_epithelium_pseudoTILE_119	basal_cell_of_prostate_epithelium
23	basal_cell_of_prostate_epithelium_pseudoTILE_12	basal_cell_of_prostate_epithelium
24	basal_cell_of_prostate_epithelium_pseudoTILE_120	basal_cell_of_prostate_epithelium
25	basal_cell_of_prostate_epithelium_pseudoTILE_121	basal_cell_of_prostate_epithelium
26	basal_cell_of_prostate_epithelium_pseudoTILE_122	basal_cell_of_prostate_epithelium
27	basal_cell_of_prostate_epithelium_pseudoTILE_123	basal_cell_of_prostate_epithelium
28	basal_cell_of_prostate_epithelium_pseudoTILE_124	basal_cell_of_prostate_epithelium
29	basal_cell_of_prostate_epithelium_pseudoTILE_125	basal_cell_of_prostate_epithelium
30	basal_cell_of_prostate_epithelium_pseudoTILE_126	basal_cell_of_prostate_epithelium
31	basal_cell_of_prostate_epithelium_pseudoTILE_127	basal_cell_of_prostate_epithelium
32	basal_cell_of_prostate_epithelium_pseudoTILE_128	basal_cell_of_prostate_epithelium
33	basal_cell_of_prostate_epithelium_pseudoTILE_129	basal_cell_of_prostate_epithelium
34	basal_cell_of_prostate_epithelium_pseudoTILE_13	basal_cell_of_prostate_epithelium
35	basal_cell_of_prostate_epithelium_pseudoTILE_130	basal_cell_of_prostate_epithelium
36	basal_cell_of_prostate_epithelium_pseudoTILE_131	basal_cell_of_prostate_epithelium
37	basal_cell_of_prostate_epithelium_pseudoTILE_132	basal_cell_of_prostate_epithelium
38	basal_cell_of_prostate_epithelium_pseudoTILE_133	basal_cell_of_prostate_epithelium
39	basal_cell_of_prostate_epithelium_pseudoTILE_134	basal_cell_of_prostate_epithelium
40	basal_cell_of_prostate_epithelium_pseudoTILE_135	basal_cell_of_prostate_epithelium
41	basal_cell_of_prostate_epithelium_pseudoTILE_136	basal_cell_of_prostate_epithelium
42	basal_cell_of_prostate_epithelium_pseudoTILE_137	basal_cell_of_prostate_epithelium
43	basal_cell_of_prostate_epithelium_pseudoTILE_138	basal_cell_of_prostate_epithelium
44	basal_cell_of_prostate_epithelium_pseudoTILE_139	basal_cell_of_prostate_epithelium
45	basal_cell_of_prostate_epithelium_pseudoTILE_14	basal_cell_of_prostate_epithelium
46	basal_cell_of_prostate_epithelium_pseudoTILE_140	basal_cell_of_prostate_epithelium
47	basal_cell_of_prostate_epithelium_pseudoTILE_141	basal_cell_of_prostate_epithelium
48	basal_cell_of_prostate_epithelium_pseudoTILE_142	basal_cell_of_prostate_epithelium
49	basal_cell_of_prostate_epithelium_pseudoTILE_143	basal_cell_of_prostate_epithelium
50	basal_cell_of_prostate_epithelium_pseudoTILE_144	basal_cell_of_prostate_epithelium
51	basal_cell_of_prostate_epithelium_pseudoTILE_145	basal_cell_of_prostate_epithelium
52	basal_cell_of_prostate_epithelium_pseudoTILE_146	basal_cell_of_prostate_epithelium
53	basal_cell_of_prostate_epithelium_pseudoTILE_147	basal_cell_of_prostate_epithelium
54	basal_cell_of_prostate_epithelium_pseudoTILE_148	basal_cell_of_prostate_epithelium
55	basal_cell_of_prostate_epithelium_pseudoTILE_149	basal_cell_of_prostate_epithelium
56	basal_cell_of_prostate_epithelium_pseudoTILE_15	basal_cell_of_prostate_epithelium
57	basal_cell_of_prostate_epithelium_pseudoTILE_150	basal_cell_of_prostate_epithelium
58	basal_cell_of_prostate_epithelium_pseudoTILE_151	basal_cell_of_prostate_epithelium
59	basal_cell_of_prostate_epithelium_pseudoTILE_152	basal_cell_of_prostate_epithelium
60	basal_cell_of_prostate_epithelium_pseudoTILE_153	basal_cell_of_prostate_epithelium
61	basal_cell_of_prostate_epithelium_pseudoTILE_154	basal_cell_of_prostate_epithelium
62	basal_cell_of_prostate_epithelium_pseudoTILE_155	basal_cell_of_prostate_epithelium
63	basal_cell_of_prostate_epithelium_pseudoTILE_156	basal_cell_of_prostate_epithelium
64	basal_cell_of_prostate_epithelium_pseudoTILE_157	basal_cell_of_prostate_epithelium
65	basal_cell_of_prostate_epithelium_pseudoTILE_158	basal_cell_of_prostate_epithelium
66	basal_cell_of_prostate_epithelium_pseudoTILE_159	basal_cell_of_prostate_epithelium
67	basal_cell_of_prostate_epithelium_pseudoTILE_16	basal_cell_of_prostate_epithelium
68	basal_cell_of_prostate_epithelium_pseudoTILE_160	basal_cell_of_prostate_epithelium
69	basal_cell_of_prostate_epithelium_pseudoTILE_161	basal_cell_of_prostate_epithelium
70	basal_cell_of_prostate_epithelium_pseudoTILE_162	basal_cell_of_prostate_epithelium
71	basal_cell_of_prostate_epithelium_pseudoTILE_163	basal_cell_of_prostate_epithelium
72	basal_cell_of_prostate_epithelium_pseudoTILE_164	basal_cell_of_prostate_epithelium
73	basal_cell_of_prostate_epithelium_pseudoTILE_165	basal_cell_of_prostate_epithelium
74	basal_cell_of_prostate_epithelium_pseudoTILE_166	basal_cell_of_prostate_epithelium
75	basal_cell_of_prostate_epithelium_pseudoTILE_167	basal_cell_of_prostate_epithelium
76	basal_cell_of_prostate_epithelium_pseudoTILE_168	basal_cell_of_prostate_epithelium
77	basal_cell_of_prostate_epithelium_pseudoTILE_169	basal_cell_of_prostate_epithelium
78	basal_cell_of_prostate_epithelium_pseudoTILE_17	basal_cell_of_prostate_epithelium
79	basal_cell_of_prostate_epithelium_pseudoTILE_170	basal_cell_of_prostate_epithelium
80	basal_cell_of_prostate_epithelium_pseudoTILE_171	basal_cell_of_prostate_epithelium
81	basal_cell_of_prostate_epithelium_pseudoTILE_172	basal_cell_of_prostate_epithelium
82	basal_cell_of_prostate_epithelium_pseudoTILE_173	basal_cell_of_prostate_epithelium
83	basal_cell_of_prostate_epithelium_pseudoTILE_174	basal_cell_of_prostate_epithelium
84	basal_cell_of_prostate_epithelium_pseudoTILE_175	basal_cell_of_prostate_epithelium
85	basal_cell_of_prostate_epithelium_pseudoTILE_176	basal_cell_of_prostate_epithelium
86	basal_cell_of_prostate_epithelium_pseudoTILE_177	basal_cell_of_prostate_epithelium
87	basal_cell_of_prostate_epithelium_pseudoTILE_178	basal_cell_of_prostate_epithelium
88	basal_cell_of_prostate_epithelium_pseudoTILE_179	basal_cell_of_prostate_epithelium
89	basal_cell_of_prostate_epithelium_pseudoTILE_18	basal_cell_of_prostate_epithelium
90	basal_cell_of_prostate_epithelium_pseudoTILE_180	basal_cell_of_prostate_epithelium
91	basal_cell_of_prostate_epithelium_pseudoTILE_181	basal_cell_of_prostate_epithelium
92	basal_cell_of_prostate_epithelium_pseudoTILE_182	basal_cell_of_prostate_epithelium
93	basal_cell_of_prostate_epithelium_pseudoTILE_183	basal_cell_of_prostate_epithelium
94	basal_cell_of_prostate_epithelium_pseudoTILE_184	basal_cell_of_prostate_epithelium
95	basal_cell_of_prostate_epithelium_pseudoTILE_185	basal_cell_of_prostate_epithelium
96	basal_cell_of_prostate_epithelium_pseudoTILE_186	basal_cell_of_prostate_epithelium
97	basal_cell_of_prostate_epithelium_pseudoTILE_187	basal_cell_of_prostate_epithelium
98	basal_cell_of_prostate_epithelium_pseudoTILE_188	basal_cell_of_prostate_epithelium
99	basal_cell_of_prostate_epithelium_pseudoTILE_189	basal_cell_of_prostate_epithelium
100	basal_cell_of_prostate_epithelium_pseudoTILE_19	basal_cell_of_prostate_epithelium
101	basal_cell_of_prostate_epithelium_pseudoTILE_190	basal_cell_of_prostate_epithelium
102	basal_cell_of_prostate_epithelium_pseudoTILE_191	basal_cell_of_prostate_epithelium
103	basal_cell_of_prostate_epithelium_pseudoTILE_192	basal_cell_of_prostate_epithelium
104	basal_cell_of_prostate_epithelium_pseudoTILE_193	basal_cell_of_prostate_epithelium
105	basal_cell_of_prostate_epithelium_pseudoTILE_194	basal_cell_of_prostate_epithelium
106	basal_cell_of_prostate_epithelium_pseudoTILE_195	basal_cell_of_prostate_epithelium
107	basal_cell_of_prostate_epithelium_pseudoTILE_196	basal_cell_of_prostate_epithelium
108	basal_cell_of_prostate_epithelium_pseudoTILE_197	basal_cell_of_prostate_epithelium
109	basal_cell_of_prostate_epithelium_pseudoTILE_198	basal_cell_of_prostate_epithelium
110	basal_cell_of_prostate_epithelium_pseudoTILE_199	basal_cell_of_prostate_epithelium
111	basal_cell_of_prostate_epithelium_pseudoTILE_2	basal_cell_of_prostate_epithelium
112	basal_cell_of_prostate_epithelium_pseudoTILE_20	basal_cell_of_prostate_epithelium
113	basal_cell_of_prostate_epithelium_pseudoTILE_200	basal_cell_of_prostate_epithelium
114	basal_cell_of_prostate_epithelium_pseudoTILE_201	basal_cell_of_prostate_epithelium
115	basal_cell_of_prostate_epithelium_pseudoTILE_202	basal_cell_of_prostate_epithelium
116	basal_cell_of_prostate_epithelium_pseudoTILE_203	basal_cell_of_prostate_epithelium
117	basal_cell_of_prostate_epithelium_pseudoTILE_204	basal_cell_of_prostate_epithelium
118	basal_cell_of_prostate_epithelium_pseudoTILE_205	basal_cell_of_prostate_epithelium
119	basal_cell_of_prostate_epithelium_pseudoTILE_206	basal_cell_of_prostate_epithelium
120	basal_cell_of_prostate_epithelium_pseudoTILE_207	basal_cell_of_prostate_epithelium
121	basal_cell_of_prostate_epithelium_pseudoTILE_208	basal_cell_of_prostate_epithelium
122	basal_cell_of_prostate_epithelium_pseudoTILE_209	basal_cell_of_prostate_epithelium
123	basal_cell_of_prostate_epithelium_pseudoTILE_21	basal_cell_of_prostate_epithelium
124	basal_cell_of_prostate_epithelium_pseudoTILE_210	basal_cell_of_prostate_epithelium
125	basal_cell_of_prostate_epithelium_pseudoTILE_211	basal_cell_of_prostate_epithelium
126	basal_cell_of_prostate_epithelium_pseudoTILE_212	basal_cell_of_prostate_epithelium
127	basal_cell_of_prostate_epithelium_pseudoTILE_213	basal_cell_of_prostate_epithelium
128	basal_cell_of_prostate_epithelium_pseudoTILE_214	basal_cell_of_prostate_epithelium
129	basal_cell_of_prostate_epithelium_pseudoTILE_215	basal_cell_of_prostate_epithelium
130	basal_cell_of_prostate_epithelium_pseudoTILE_216	basal_cell_of_prostate_epithelium
131	basal_cell_of_prostate_epithelium_pseudoTILE_217	basal_cell_of_prostate_epithelium
132	basal_cell_of_prostate_epithelium_pseudoTILE_218	basal_cell_of_prostate_epithelium
133	basal_cell_of_prostate_epithelium_pseudoTILE_219	basal_cell_of_prostate_epithelium
134	basal_cell_of_prostate_epithelium_pseudoTILE_22	basal_cell_of_prostate_epithelium
135	basal_cell_of_prostate_epithelium_pseudoTILE_220	basal_cell_of_prostate_epithelium
136	basal_cell_of_prostate_epithelium_pseudoTILE_221	basal_cell_of_prostate_epithelium
137	basal_cell_of_prostate_epithelium_pseudoTILE_222	basal_cell_of_prostate_epithelium
138	basal_cell_of_prostate_epithelium_pseudoTILE_223	basal_cell_of_prostate_epithelium
139	basal_cell_of_prostate_epithelium_pseudoTILE_224	basal_cell_of_prostate_epithelium
140	basal_cell_of_prostate_epithelium_pseudoTILE_225	basal_cell_of_prostate_epithelium
141	basal_cell_of_prostate_epithelium_pseudoTILE_226	basal_cell_of_prostate_epithelium
142	basal_cell_of_prostate_epithelium_pseudoTILE_227	basal_cell_of_prostate_epithelium
143	basal_cell_of_prostate_epithelium_pseudoTILE_228	basal_cell_of_prostate_epithelium
144	basal_cell_of_prostate_epithelium_pseudoTILE_229	basal_cell_of_prostate_epithelium
145	basal_cell_of_prostate_epithelium_pseudoTILE_23	basal_cell_of_prostate_epithelium
146	basal_cell_of_prostate_epithelium_pseudoTILE_230	basal_cell_of_prostate_epithelium
147	basal_cell_of_prostate_epithelium_pseudoTILE_231	basal_cell_of_prostate_epithelium
148	basal_cell_of_prostate_epithelium_pseudoTILE_232	basal_cell_of_prostate_epithelium
149	basal_cell_of_prostate_epithelium_pseudoTILE_233	basal_cell_of_prostate_epithelium
150	basal_cell_of_prostate_epithelium_pseudoTILE_234	basal_cell_of_prostate_epithelium
151	basal_cell_of_prostate_epithelium_pseudoTILE_235	basal_cell_of_prostate_epithelium
152	basal_cell_of_prostate_epithelium_pseudoTILE_236	basal_cell_of_prostate_epithelium
153	basal_cell_of_prostate_epithelium_pseudoTILE_237	basal_cell_of_prostate_epithelium
154	basal_cell_of_prostate_epithelium_pseudoTILE_238	basal_cell_of_prostate_epithelium
155	basal_cell_of_prostate_epithelium_pseudoTILE_239	basal_cell_of_prostate_epithelium
156	basal_cell_of_prostate_epithelium_pseudoTILE_24	basal_cell_of_prostate_epithelium
157	basal_cell_of_prostate_epithelium_pseudoTILE_240	basal_cell_of_prostate_epithelium
158	basal_cell_of_prostate_epithelium_pseudoTILE_241	basal_cell_of_prostate_epithelium
159	basal_cell_of_prostate_epithelium_pseudoTILE_242	basal_cell_of_prostate_epithelium
160	basal_cell_of_prostate_epithelium_pseudoTILE_243	basal_cell_of_prostate_epithelium
161	basal_cell_of_prostate_epithelium_pseudoTILE_244	basal_cell_of_prostate_epithelium
162	basal_cell_of_prostate_epithelium_pseudoTILE_245	basal_cell_of_prostate_epithelium
163	basal_cell_of_prostate_epithelium_pseudoTILE_246	basal_cell_of_prostate_epithelium
164	basal_cell_of_prostate_epithelium_pseudoTILE_247	basal_cell_of_prostate_epithelium
165	basal_cell_of_prostate_epithelium_pseudoTILE_248	basal_cell_of_prostate_epithelium
166	basal_cell_of_prostate_epithelium_pseudoTILE_249	basal_cell_of_prostate_epithelium
167	basal_cell_of_prostate_epithelium_pseudoTILE_25	basal_cell_of_prostate_epithelium
168	basal_cell_of_prostate_epithelium_pseudoTILE_250	basal_cell_of_prostate_epithelium
169	basal_cell_of_prostate_epithelium_pseudoTILE_251	basal_cell_of_prostate_epithelium
170	basal_cell_of_prostate_epithelium_pseudoTILE_252	basal_cell_of_prostate_epithelium
171	basal_cell_of_prostate_epithelium_pseudoTILE_253	basal_cell_of_prostate_epithelium
172	basal_cell_of_prostate_epithelium_pseudoTILE_254	basal_cell_of_prostate_epithelium
173	basal_cell_of_prostate_epithelium_pseudoTILE_255	basal_cell_of_prostate_epithelium
174	basal_cell_of_prostate_epithelium_pseudoTILE_256	basal_cell_of_prostate_epithelium
175	basal_cell_of_prostate_epithelium_pseudoTILE_257	basal_cell_of_prostate_epithelium
176	basal_cell_of_prostate_epithelium_pseudoTILE_258	basal_cell_of_prostate_epithelium
177	basal_cell_of_prostate_epithelium_pseudoTILE_259	basal_cell_of_prostate_epithelium
178	basal_cell_of_prostate_epithelium_pseudoTILE_26	basal_cell_of_prostate_epithelium
179	basal_cell_of_prostate_epithelium_pseudoTILE_260	basal_cell_of_prostate_epithelium
180	basal_cell_of_prostate_epithelium_pseudoTILE_261	basal_cell_of_prostate_epithelium
181	basal_cell_of_prostate_epithelium_pseudoTILE_262	basal_cell_of_prostate_epithelium
182	basal_cell_of_prostate_epithelium_pseudoTILE_263	basal_cell_of_prostate_epithelium
183	basal_cell_of_prostate_epithelium_pseudoTILE_264	basal_cell_of_prostate_epithelium
184	basal_cell_of_prostate_epithelium_pseudoTILE_265	basal_cell_of_prostate_epithelium
185	basal_cell_of_prostate_epithelium_pseudoTILE_266	basal_cell_of_prostate_epithelium
186	basal_cell_of_prostate_epithelium_pseudoTILE_267	basal_cell_of_prostate_epithelium
187	basal_cell_of_prostate_epithelium_pseudoTILE_268	basal_cell_of_prostate_epithelium
188	basal_cell_of_prostate_epithelium_pseudoTILE_269	basal_cell_of_prostate_epithelium
189	basal_cell_of_prostate_epithelium_pseudoTILE_27	basal_cell_of_prostate_epithelium
190	basal_cell_of_prostate_epithelium_pseudoTILE_270	basal_cell_of_prostate_epithelium
191	basal_cell_of_prostate_epithelium_pseudoTILE_271	basal_cell_of_prostate_epithelium
192	basal_cell_of_prostate_epithelium_pseudoTILE_272	basal_cell_of_prostate_epithelium
193	basal_cell_of_prostate_epithelium_pseudoTILE_273	basal_cell_of_prostate_epithelium
194	basal_cell_of_prostate_epithelium_pseudoTILE_274	basal_cell_of_prostate_epithelium
195	basal_cell_of_prostate_epithelium_pseudoTILE_275	basal_cell_of_prostate_epithelium
196	basal_cell_of_prostate_epithelium_pseudoTILE_276	basal_cell_of_prostate_epithelium
197	basal_cell_of_prostate_epithelium_pseudoTILE_277	basal_cell_of_prostate_epithelium
198	basal_cell_of_prostate_epithelium_pseudoTILE_278	basal_cell_of_prostate_epithelium
199	basal_cell_of_prostate_epithelium_pseudoTILE_279	basal_cell_of_prostate_epithelium
200	basal_cell_of_prostate_epithelium_pseudoTILE_28	basal_cell_of_prostate_epithelium
201	basal_cell_of_prostate_epithelium_pseudoTILE_280	basal_cell_of_prostate_epithelium
202	basal_cell_of_prostate_epithelium_pseudoTILE_281	basal_cell_of_prostate_epithelium
203	basal_cell_of_prostate_epithelium_pseudoTILE_282	basal_cell_of_prostate_epithelium
204	basal_cell_of_prostate_epithelium_pseudoTILE_283	basal_cell_of_prostate_epithelium
205	basal_cell_of_prostate_epithelium_pseudoTILE_284	basal_cell_of_prostate_epithelium
206	basal_cell_of_prostate_epithelium_pseudoTILE_285	basal_cell_of_prostate_epithelium
207	basal_cell_of_prostate_epithelium_pseudoTILE_286	basal_cell_of_prostate_epithelium
208	basal_cell_of_prostate_epithelium_pseudoTILE_287	basal_cell_of_prostate_epithelium
209	basal_cell_of_prostate_epithelium_pseudoTILE_288	basal_cell_of_prostate_epithelium
210	basal_cell_of_prostate_epithelium_pseudoTILE_289	basal_cell_of_prostate_epithelium
211	basal_cell_of_prostate_epithelium_pseudoTILE_29	basal_cell_of_prostate_epithelium
212	basal_cell_of_prostate_epithelium_pseudoTILE_290	basal_cell_of_prostate_epithelium
213	basal_cell_of_prostate_epithelium_pseudoTILE_291	basal_cell_of_prostate_epithelium
214	basal_cell_of_prostate_epithelium_pseudoTILE_292	basal_cell_of_prostate_epithelium
215	basal_cell_of_prostate_epithelium_pseudoTILE_293	basal_cell_of_prostate_epithelium
216	basal_cell_of_prostate_epithelium_pseudoTILE_294	basal_cell_of_prostate_epithelium
217	basal_cell_of_prostate_epithelium_pseudoTILE_295	basal_cell_of_prostate_epithelium
218	basal_cell_of_prostate_epithelium_pseudoTILE_296	basal_cell_of_prostate_epithelium
219	basal_cell_of_prostate_epithelium_pseudoTILE_297	basal_cell_of_prostate_epithelium
220	basal_cell_of_prostate_epithelium_pseudoTILE_298	basal_cell_of_prostate_epithelium
221	basal_cell_of_prostate_epithelium_pseudoTILE_299	basal_cell_of_prostate_epithelium
222	basal_cell_of_prostate_epithelium_pseudoTILE_3	basal_cell_of_prostate_epithelium
223	basal_cell_of_prostate_epithelium_pseudoTILE_30	basal_cell_of_prostate_epithelium
224	basal_cell_of_prostate_epithelium_pseudoTILE_300	basal_cell_of_prostate_epithelium
225	basal_cell_of_prostate_epithelium_pseudoTILE_301	basal_cell_of_prostate_epithelium
226	basal_cell_of_prostate_epithelium_pseudoTILE_302	basal_cell_of_prostate_epithelium
227	basal_cell_of_prostate_epithelium_pseudoTILE_303	basal_cell_of_prostate_epithelium
228	basal_cell_of_prostate_epithelium_pseudoTILE_304	basal_cell_of_prostate_epithelium
229	basal_cell_of_prostate_epithelium_pseudoTILE_305	basal_cell_of_prostate_epithelium
230	basal_cell_of_prostate_epithelium_pseudoTILE_306	basal_cell_of_prostate_epithelium
231	basal_cell_of_prostate_epithelium_pseudoTILE_307	basal_cell_of_prostate_epithelium
232	basal_cell_of_prostate_epithelium_pseudoTILE_308	basal_cell_of_prostate_epithelium
233	basal_cell_of_prostate_epithelium_pseudoTILE_309	basal_cell_of_prostate_epithelium
234	basal_cell_of_prostate_epithelium_pseudoTILE_31	basal_cell_of_prostate_epithelium
235	basal_cell_of_prostate_epithelium_pseudoTILE_310	basal_cell_of_prostate_epithelium
236	basal_cell_of_prostate_epithelium_pseudoTILE_311	basal_cell_of_prostate_epithelium
237	basal_cell_of_prostate_epithelium_pseudoTILE_312	basal_cell_of_prostate_epithelium
238	basal_cell_of_prostate_epithelium_pseudoTILE_313	basal_cell_of_prostate_epithelium
239	basal_cell_of_prostate_epithelium_pseudoTILE_314	basal_cell_of_prostate_epithelium
240	basal_cell_of_prostate_epithelium_pseudoTILE_315	basal_cell_of_prostate_epithelium
241	basal_cell_of_prostate_epithelium_pseudoTILE_316	basal_cell_of_prostate_epithelium
242	basal_cell_of_prostate_epithelium_pseudoTILE_317	basal_cell_of_prostate_epithelium
243	basal_cell_of_prostate_epithelium_pseudoTILE_318	basal_cell_of_prostate_epithelium
244	basal_cell_of_prostate_epithelium_pseudoTILE_319	basal_cell_of_prostate_epithelium
245	basal_cell_of_prostate_epithelium_pseudoTILE_32	basal_cell_of_prostate_epithelium
246	basal_cell_of_prostate_epithelium_pseudoTILE_320	basal_cell_of_prostate_epithelium
247	basal_cell_of_prostate_epithelium_pseudoTILE_321	basal_cell_of_prostate_epithelium
248	basal_cell_of_prostate_epithelium_pseudoTILE_322	basal_cell_of_prostate_epithelium
249	basal_cell_of_prostate_epithelium_pseudoTILE_323	basal_cell_of_prostate_epithelium
250	basal_cell_of_prostate_epithelium_pseudoTILE_324	basal_cell_of_prostate_epithelium
251	basal_cell_of_prostate_epithelium_pseudoTILE_325	basal_cell_of_prostate_epithelium
252	basal_cell_of_prostate_epithelium_pseudoTILE_326	basal_cell_of_prostate_epithelium
253	basal_cell_of_prostate_epithelium_pseudoTILE_327	basal_cell_of_prostate_epithelium
254	basal_cell_of_prostate_epithelium_pseudoTILE_328	basal_cell_of_prostate_epithelium
255	basal_cell_of_prostate_epithelium_pseudoTILE_329	basal_cell_of_prostate_epithelium
256	basal_cell_of_prostate_epithelium_pseudoTILE_33	basal_cell_of_prostate_epithelium
257	basal_cell_of_prostate_epithelium_pseudoTILE_330	basal_cell_of_prostate_epithelium
258	basal_cell_of_prostate_epithelium_pseudoTILE_331	basal_cell_of_prostate_epithelium
259	basal_cell_of_prostate_epithelium_pseudoTILE_332	basal_cell_of_prostate_epithelium
260	basal_cell_of_prostate_epithelium_pseudoTILE_333	basal_cell_of_prostate_epithelium
261	basal_cell_of_prostate_epithelium_pseudoTILE_334	basal_cell_of_prostate_epithelium
262	basal_cell_of_prostate_epithelium_pseudoTILE_335	basal_cell_of_prostate_epithelium
263	basal_cell_of_prostate_epithelium_pseudoTILE_336	basal_cell_of_prostate_epithelium
264	basal_cell_of_prostate_epithelium_pseudoTILE_337	basal_cell_of_prostate_epithelium
265	basal_cell_of_prostate_epithelium_pseudoTILE_338	basal_cell_of_prostate_epithelium
266	basal_cell_of_prostate_epithelium_pseudoTILE_339	basal_cell_of_prostate_epithelium
267	basal_cell_of_prostate_epithelium_pseudoTILE_34	basal_cell_of_prostate_epithelium
268	basal_cell_of_prostate_epithelium_pseudoTILE_340	basal_cell_of_prostate_epithelium
269	basal_cell_of_prostate_epithelium_pseudoTILE_341	basal_cell_of_prostate_epithelium
270	basal_cell_of_prostate_epithelium_pseudoTILE_342	basal_cell_of_prostate_epithelium
271	basal_cell_of_prostate_epithelium_pseudoTILE_343	basal_cell_of_prostate_epithelium
272	basal_cell_of_prostate_epithelium_pseudoTILE_344	basal_cell_of_prostate_epithelium
273	basal_cell_of_prostate_epithelium_pseudoTILE_345	basal_cell_of_prostate_epithelium
274	basal_cell_of_prostate_epithelium_pseudoTILE_35	basal_cell_of_prostate_epithelium
275	basal_cell_of_prostate_epithelium_pseudoTILE_36	basal_cell_of_prostate_epithelium
276	basal_cell_of_prostate_epithelium_pseudoTILE_37	basal_cell_of_prostate_epithelium
277	basal_cell_of_prostate_epithelium_pseudoTILE_38	basal_cell_of_prostate_epithelium
278	basal_cell_of_prostate_epithelium_pseudoTILE_39	basal_cell_of_prostate_epithelium
279	basal_cell_of_prostate_epithelium_pseudoTILE_4	basal_cell_of_prostate_epithelium
280	basal_cell_of_prostate_epithelium_pseudoTILE_40	basal_cell_of_prostate_epithelium
281	basal_cell_of_prostate_epithelium_pseudoTILE_41	basal_cell_of_prostate_epithelium
282	basal_cell_of_prostate_epithelium_pseudoTILE_42	basal_cell_of_prostate_epithelium
283	basal_cell_of_prostate_epithelium_pseudoTILE_43	basal_cell_of_prostate_epithelium
284	basal_cell_of_prostate_epithelium_pseudoTILE_44	basal_cell_of_prostate_epithelium
285	basal_cell_of_prostate_epithelium_pseudoTILE_45	basal_cell_of_prostate_epithelium
286	basal_cell_of_prostate_epithelium_pseudoTILE_46	basal_cell_of_prostate_epithelium
287	basal_cell_of_prostate_epithelium_pseudoTILE_47	basal_cell_of_prostate_epithelium
288	basal_cell_of_prostate_epithelium_pseudoTILE_48	basal_cell_of_prostate_epithelium
289	basal_cell_of_prostate_epithelium_pseudoTILE_49	basal_cell_of_prostate_epithelium
